id,text,anger,disgust,fear,joy,sadness,surprise
ukr_test_track_c_00035,It's scary to think how many more treps will be found floating in the Dnieper,,,,,,
ukr_test_track_c_00036,Thank you for taking us to the water park.,,,,,,
ukr_test_track_c_00037,"It's hard to get rid of the habit of swearing, but I'm not going to give up swearing.",,,,,,
ukr_test_track_c_00038,I'm not sure if I can get a sugar daddy to sponsor a project that doesn't ask for anything.,,,,,,
ukr_test_track_c_00039,"For the first time in a long time, you said you loved me.",,,,,,
ukr_test_track_c_00040,And I have an unrealistic taste.,,,,,,
ukr_test_track_c_00041,"I wanted to sleep on the train, or at least have coffee, but it turned out to be electric, no need to wait for the stewards:)",,,,,,
ukr_test_track_c_00042,Now I want to go to Budapest.,,,,,,
ukr_test_track_c_00043,"Either I'm going to punch myself, or I'm going to punch something.",,,,,,
ukr_test_track_c_00044,That sounds a little strange.,,,,,,
ukr_test_track_c_00045,"Relax, I might be a little nervous, but I'm so scared of them.",,,,,,
ukr_test_track_c_00046,"#Rewine in their own eyes saw it as self-defense along with the militia, slowly walking, patrolling the city.",,,,,,
ukr_test_track_c_00047,It's a sad story about something I don't understand in law and history.,,,,,,
ukr_test_track_c_00048,"Pippi, I'm having an argument here, so I'm curious, what do you think? How fast can a person fall in love?",,,,,,
ukr_test_track_c_00049,I wanted to hug him and feel sorry for him.,,,,,,
ukr_test_track_c_00050,"The border I flew very close to the car, the border guard let me through the fist of the slacker #np",,,,,,
ukr_test_track_c_00051,Who hasn't had one?,,,,,,
ukr_test_track_c_00052,"It was cold this morning, so I put on my coat, and now what?",,,,,,
ukr_test_track_c_00053,"You know, it's all good.",,,,,,
ukr_test_track_c_00054,"People only drink tea, and tragedy is committed in their souls.",,,,,,
ukr_test_track_c_00055,I want to go to church sometime.,,,,,,
ukr_test_track_c_00056,"I'm a little freaked out. I think my legs are getting shorter, right?",,,,,,
ukr_test_track_c_00057,Are there people here I've never replied to?,,,,,,
ukr_test_track_c_00058,I'm going to make a happy-moment album and put together a list of all the things I've eaten.,,,,,,
ukr_test_track_c_00059,How to help Maidan if you are in Lviv #Lviv #Euromaidan,,,,,,
ukr_test_track_c_00060,What's my avatar?,,,,,,
ukr_test_track_c_00061,I love working with children.,,,,,,
ukr_test_track_c_00062,"A man with a spoon entered the cheap bistro, stood looking around the hall and left without ordering anything.",,,,,,
ukr_test_track_c_00063,It really lifted my spirits.,,,,,,
ukr_test_track_c_00064,We are like cowards. We are afraid.,,,,,,
ukr_test_track_c_00065,"The first was Lenin's #Korsun, the second was Euromaidan.",,,,,,
ukr_test_track_c_00066,It's nice to lie down in bed and listen to the board.,,,,,,
ukr_test_track_c_00067,Are those compliments for you?,,,,,,
ukr_test_track_c_00068,The most amazing answer I got was that I didn't know what it meant.,,,,,,
ukr_test_track_c_00069,And stop thinking that this world owes you something.,,,,,,
ukr_test_track_c_00070,Why are you laughing right now? It's very nice.,,,,,,
ukr_test_track_c_00071,Is that what happened? Did you finally jump it?,,,,,,
ukr_test_track_c_00072,"When you go to sleep in the morning and you get a call with panic fantasies about the exam, you get carried away with them too.",,,,,,
ukr_test_track_c_00073,"""It's a good thing you're here, guys, but where have you been all this time?",,,,,,
ukr_test_track_c_00074,We don't have the worst photos here either.,,,,,,
ukr_test_track_c_00075,"I've read all of these articles and I'm panicking. It's a savage, all-consuming, unspeakable panic.",,,,,,
ukr_test_track_c_00076,"- Why do girls call themselves women, and when a boy calls them that, they get scared?",,,,,,
ukr_test_track_c_00077,"No. But I'm sad, I understand, what's different for everyone.",,,,,,
ukr_test_track_c_00078,She hasn't worked in a long time.,,,,,,
ukr_test_track_c_00079,"I don't have any water, I still can't get it together:(",,,,,,
ukr_test_track_c_00080,#Russianpeace #It's good to smell the hand here.,,,,,,
ukr_test_track_c_00081,"I'm not sure if you've heard, but I've been living in a house for 15 years and I've bought a house that's about 200 square feet.",,,,,,
ukr_test_track_c_00082,"My love, my love, my love, my love, my love, my love, my love, my love, my love, my love, my love, my love, my love, my love, my love, my love, my love.",,,,,,
ukr_test_track_c_00083,"I'm sorry, I have a glitch at school.",,,,,,
ukr_test_track_c_00084,I created a Google spreadsheet file called bullsheet and I'm enjoying a very clever play on words.,,,,,,
ukr_test_track_c_00085,I have broad shoulders too and that's what I'm worried about for black:/,,,,,,
ukr_test_track_c_00086,"If they're from Ukraine, that's sad.",,,,,,
ukr_test_track_c_00087,I'm going to wash the dishes and the water will wash away that disgusting residue. Watch this movie. It was fun to watch.,,,,,,
ukr_test_track_c_00088,"But, considering my non-alcoholic circumstances, I'll have to sober up and cry under them.",,,,,,
ukr_test_track_c_00089,I've never been to the Ex Machina movie.,,,,,,
ukr_test_track_c_00090,I'm living with a guy who reads a book that talks about a worm that lives in a drug-addicted police station.,,,,,,
ukr_test_track_c_00091,"Whoever's not in the room, it's not my fault!",,,,,,
ukr_test_track_c_00092,My first love of architecture.,,,,,,
ukr_test_track_c_00093,"RT: Dear Ukrainian Twitterers, I greet you warmly with Easter! Peaceful sky! May you have a rich soul!)",,,,,,
ukr_test_track_c_00094,Isn't the sun scary for windy hairs?,,,,,,
ukr_test_track_c_00095,And you need to do it with sensitivity.,,,,,,
ukr_test_track_c_00096,T.N.M.C. - That's what you are #T.N.M.C. #ThanksToMaidanCon #BilaChurch #day of the city,,,,,,
ukr_test_track_c_00097,"I've been reading about this recently, and I'm sure you've heard about the money that's been spent on schools this year.",,,,,,
ukr_test_track_c_00098,I'm already sick of Lvov:,,,,,,
ukr_test_track_c_00099,Christmas in the Village (Mini-movie): A small video about celebrating Christmas in the village with carols and a vertigo :-) ##URL##,,,,,,
ukr_test_track_c_00100,I saw the Russians in the costumes of the sailors of the Black Sea Fleet.,,,,,,
ukr_test_track_c_00101,I was told I had a 10 a.m. appointment and at 9:15 I got a call from my boss with a completely different assignment.,,,,,,
ukr_test_track_c_00102,I couldn't get the girl out.,,,,,,
ukr_test_track_c_00103,"In Uzbekistan, Cyrillic inscriptions have been seen only in toilets (don't throw garbage in the toilet).",,,,,,
ukr_test_track_c_00104,"It's not perfect, but it's a little bit of a twist, to the collection of tweets in my phone book.",,,,,,
ukr_test_track_c_00105,But don't stop doing that.,,,,,,
ukr_test_track_c_00106,Why is this beautiful bar closing at 1:00?,,,,,,
ukr_test_track_c_00107,A gift and a refill of the collection;) Thank you!,,,,,,
ukr_test_track_c_00108,I was hit by hail and apricot petals.,,,,,,
ukr_test_track_c_00109,"I'm glad you're able to get 2-3 people in the room, that's great!",,,,,,
ukr_test_track_c_00110,I'm talking about the guy who fried eggs and ate them in a bag and then ate them.,,,,,,
ukr_test_track_c_00111,My kid took off his pants today and peed in a toy jar.,,,,,,
ukr_test_track_c_00112,"I've been singing this year, too.",,,,,,
ukr_test_track_c_00113,I just decided not to wear anything with a stain and tried to clean it with a cleanser.,,,,,,
ukr_test_track_c_00114,"""When I met you, my bird, I looked at you for a long time, but I did not recognize you, for you were like a cat.",,,,,,
ukr_test_track_c_00115,"- Sorry - ""Sorry"" - you won't put it in the bed)))",,,,,,
ukr_test_track_c_00116,She walked into an unusually dark and quiet corridor.,,,,,,
ukr_test_track_c_00117,I got the package! Thank you very much! )),,,,,,
ukr_test_track_c_00118,"More and more, it seems, the case is headed for impeachment.",,,,,,
ukr_test_track_c_00119,It's so beautiful out there at night.,,,,,,
ukr_test_track_c_00120,"Today, during the Sunday service, our father spoke about the sin of greed! He said that the greedy will burn in hell and the dogs will be burned!",,,,,,
ukr_test_track_c_00121,I don't have a job.,,,,,,
ukr_test_track_c_00122,"We had a couple of vegetables in Arsene's at one time, and my aunt at the checkout told us not to do that.",,,,,,
ukr_test_track_c_00123,"From the height in the center, a sunny and vibrant sea with white yachts was visible.",,,,,,
ukr_test_track_c_00124,"I bought a worm-burning drug at the pharmacy, and there was a ROBOTOLICIA behind the glass.",,,,,,
ukr_test_track_c_00125,"It's so sad that there's not even a photo standard, so I'm going to take part in that contest.",,,,,,
ukr_test_track_c_00126,"It sounds like it's coming out of a music box, funny.",,,,,,
ukr_test_track_c_00127,"At first, I was afraid of waking up in the morning, but waking up and being in the sun is a thrill.",,,,,,
ukr_test_track_c_00128,"On the third day, after the wine was drunk, my companion and I decided to put on a pink robe, and I was very glad of it.",,,,,,
ukr_test_track_c_00129,I was so scared to run that I woke up at 7:30.,,,,,,
ukr_test_track_c_00130,"The girl asked me to take a picture of her with Virastyk today, and I got an iPhone.",,,,,,
ukr_test_track_c_00131,I'm worried about his mental state.,,,,,,
ukr_test_track_c_00132,"And here, instead of white lilies, plastic bottles, juice packs and other garbage bloom.",,,,,,
ukr_test_track_c_00133,I just got off the plane because I saw something on the body.,,,,,,
ukr_test_track_c_00134,"Great, thank you for your quick response.",,,,,,
ukr_test_track_c_00135,"I'm going to bed, so have a good night, my cheeks are red again.",,,,,,
ukr_test_track_c_00136,'Cause I'm just afraid to pull it off.,,,,,,
ukr_test_track_c_00137,Sometimes she scares me.,,,,,,
ukr_test_track_c_00138,The first targan on the house #VovaNata detected.,,,,,,
ukr_test_track_c_00139,Shoshenq is a bit of a bad guy today.,,,,,,
ukr_test_track_c_00140,Only here I regretted for the first time that I can't cook borscht and I can't feed a camel with it.,,,,,,
ukr_test_track_c_00141,The 5th anniversary of Robert Doms was celebrated.,,,,,,
ukr_test_track_c_00142,I want to have someone to call at 3:00 in the morning and tell me everything that's bothering me.,,,,,,
ukr_test_track_c_00143,"Unexpectedly, I'm going to start with a date.",,,,,,
ukr_test_track_c_00144,I was unexpectedly going back and forth and changed my mind to go...,,,,,,
ukr_test_track_c_00145,"You have to write me something and I'll fill it out, I'm not hungry)",,,,,,
ukr_test_track_c_00146,"If I spend the winter in a government institution, it'll be a lot of fun.",,,,,,
ukr_test_track_c_00147,My favorite song about me. I couldn't find a worse record. You didn't pick the video.,,,,,,
ukr_test_track_c_00148,I didn't go to yoga today.,,,,,,
ukr_test_track_c_00149,"Someone from the neighbors smokes, and through the window he pulls and stinks in my apartment.",,,,,,
ukr_test_track_c_00150,"Tell that woman something, because my heart hurts for pictures like that.",,,,,,
ukr_test_track_c_00151,"I shouldn't have slept so long, now my head hurts.",,,,,,
ukr_test_track_c_00152,"I recently read an article about the ""Poor Man"" in the New York Times, and I was intrigued by his story.",,,,,,
ukr_test_track_c_00153,"I have to go to class, but I can't stop crying.",,,,,,
ukr_test_track_c_00154,"And since I hardly ever dream about anything, it's weird.",,,,,,
ukr_test_track_c_00155,- I don't like this waiter.,,,,,,
ukr_test_track_c_00156,"I've been trying to get a subscription to the site for a while now, but I've had a few subscribers, and I've got a total of 400 subscribers, which is a huge number for a small company like TW.",,,,,,
ukr_test_track_c_00157,"""Oh, we're so big here, girl, what are you wearing?""",,,,,,
ukr_test_track_c_00158,The church is in the social networking and yesterday at the event everyone welcomed from.,,,,,,
ukr_test_track_c_00159,"I, unfortunately, do not have such a thing.",,,,,,
ukr_test_track_c_00160,The lights in the car are not turned off.,,,,,,
ukr_test_track_c_00161,I'm running a little slow. I'm afraid the Pope hasn't run. Sit down and fall and so on.,,,,,,
ukr_test_track_c_00162,"Some of the most popular handmade items are made with the same material as the ""Sticky Vase.""",,,,,,
ukr_test_track_c_00163,Harmony and prosperity to you and your family:*,,,,,,
ukr_test_track_c_00164,I'm drinking beer with the driver of the Odessa bus.,,,,,,
ukr_test_track_c_00165,"I'm not sure if I'm going to be able to remember the last time I tweeted, but I did have a dream that I was sitting in a bar with a bottle of wine in my hand, and I was like, ""I can't remember.""",,,,,,
ukr_test_track_c_00166,"So you're afraid of the monk's strings, and you're trying to seduce him?",,,,,,
ukr_test_track_c_00167,Live from the Periscope in Chernigov.,,,,,,
ukr_test_track_c_00168,"On the road: in pits, in mud pits, in traffic jams.",,,,,,
ukr_test_track_c_00169,There was a big accident near the village of Morinci.,,,,,,
ukr_test_track_c_00170,"It was even funnier that I speak Polish normally, and the man is like that.",,,,,,
ukr_test_track_c_00171,Uncle is walking a goat in the neighborhood,,,,,,
ukr_test_track_c_00172,I talked to my grandmother yesterday and she said I'm depressed.,,,,,,
ukr_test_track_c_00173,"""Good, good, new season, I'm going.""",,,,,,
ukr_test_track_c_00174,"They were spinning the M1 clip, right?",,,,,,
ukr_test_track_c_00175,"I'm listening to the J.J. Stone, and it's so loud, and the timbre of the pro-journalist's voice is making me shudder, but the music is very loud.",,,,,,
ukr_test_track_c_00176,"But, sadly, he's not the worst man in the world, or even the worst.",,,,,,
ukr_test_track_c_00177,"When I was disguised, and I'm also an anthropologist.",,,,,,
ukr_test_track_c_00178,"(Sigh) ""Find the owl.""",,,,,,
ukr_test_track_c_00179,I'm afraid of people who have gold medals.,,,,,,
ukr_test_track_c_00180,"Half the day is class, and the other half is sitting on the couch.",,,,,,
ukr_test_track_c_00181,- What else do you need?,,,,,,
ukr_test_track_c_00182,"I was scared and panicked, what was that?",,,,,,
ukr_test_track_c_00183,She slept with two pigeons in her bed.,,,,,,
ukr_test_track_c_00184,And the kids were giving away their pants.,,,,,,
ukr_test_track_c_00185,It is not a rodent that cuts its teeth.,,,,,,
ukr_test_track_c_00186,I can't believe I bought this in Poland for 7 zlotys.,,,,,,
ukr_test_track_c_00187,And I used to give away my handkerchief sandwiches because I couldn't even stand the smell of the grass.,,,,,,
ukr_test_track_c_00188,It was so much fun. Thank you guys!,,,,,,
ukr_test_track_c_00189,"I'm afraid that's a good thing, but I'm afraid that's a bad thing, and I'm afraid that's a bad thing, and I'm afraid that's a bad thing.",,,,,,
ukr_test_track_c_00190,"2 years ago, I was a #VivaBeauty fan.",,,,,,
ukr_test_track_c_00191,"I didn't even start reading, I'm worried about my psyche.",,,,,,
ukr_test_track_c_00192,The fisherman and the dawn near the Dnieper.,,,,,,
ukr_test_track_c_00193,And the door was in the Cave of Coffee. There was a smell of takiyiyiyiy.,,,,,,
ukr_test_track_c_00194,My heart breaks to look at this frightened creature.,,,,,,
ukr_test_track_c_00195,Did you see how it was smoking under the stove?,,,,,,
ukr_test_track_c_00196,The Russian fascists have killed the peaceful Apals again.,,,,,,
ukr_test_track_c_00197,"And what's the surprise in me today, Friday?",,,,,,
ukr_test_track_c_00198,I love my sister for throwing memes at me.,,,,,,
ukr_test_track_c_00199,We're going to get each other into a tube like yogis.,,,,,,
ukr_test_track_c_00200,I hope my little ones aren't scared.,,,,,,
ukr_test_track_c_00201,"When you tell him you remember all your dates, and he starts undressing.",,,,,,
ukr_test_track_c_00202,It's impossible to write bad products in Java.,,,,,,
ukr_test_track_c_00203,"The French are bathing, and I'm sitting with kvass and dried fish.",,,,,,
ukr_test_track_c_00204,"Honestly, I don't know those details.",,,,,,
ukr_test_track_c_00205,"Lil, do you really, without a doubt, believe that?",,,,,,
ukr_test_track_c_00206,"""I'm going to sleep with this #Xfactor to the dogs.""",,,,,,
ukr_test_track_c_00207,I'm afraid to even imagine what could have happened.,,,,,,
ukr_test_track_c_00208,And tomorrow I'm going to be laughing at my tweets.,,,,,,
ukr_test_track_c_00209,I've had it with homemade candy and cheese.,,,,,,
ukr_test_track_c_00210,I saw a girl with a Victor's badge on her backpack.,,,,,,
ukr_test_track_c_00211,It's all good anyway. I remember what it was first.,,,,,,
ukr_test_track_c_00212,"A few years ago, I wrote about the drunken, drunken, drunken, drunken, drunken, drunken, drunken, drunken, drunken, drunken, drunken, drunken, drunken, drunken, drunken, drunken, drunken, drunken, drunken, drunken, drunken, drunken, drunken, drunken, drunken, drunken, drunken, drunken, drunken, drunken, drunken, drunken, drunken, drunken, drunken, drunken, drunken, drunken, drunken, drunken, drunken, drunken, drunken, drunken, and drunken, and drunken, and this is what we are today.",,,,,,
ukr_test_track_c_00213,"Honestly, three times is worse.",,,,,,
ukr_test_track_c_00214,"I didn't close the window when it got dark, there were a lot of insects in the room.",,,,,,
ukr_test_track_c_00215,"- Seven hours... - Oh, good for you.",,,,,,
ukr_test_track_c_00216,"I've been trying to get a copy of the archive for a while now, but I've been unable to get it up and running because of my Mac.",,,,,,
ukr_test_track_c_00217,"You are amazing, may you have as much joy and smile as I have now:)",,,,,,
ukr_test_track_c_00218,"I will love you more and more every day, I promise.",,,,,,
ukr_test_track_c_00219,I've been marrying them for 8 years.,,,,,,
ukr_test_track_c_00220,I'm a little sad without my classmates.,,,,,,
ukr_test_track_c_00221,"Great, we're planning on going to the capital this weekend, and we can wait for our guests next weekend.",,,,,,
ukr_test_track_c_00222,"I'd like to eat something, but I'm still typing at work.",,,,,,
ukr_test_track_c_00223,"You wouldn't believe it, but I've tried it, and I've got a lot of tissue in the end.",,,,,,
ukr_test_track_c_00224,"People read books before they go to bed, and I'm writing an article about fractals.",,,,,,
ukr_test_track_c_00225,I'm going on a month-long offline vacation.,,,,,,
ukr_test_track_c_00226,"Yeah, which then went into real speech, on steam it looks awful!",,,,,,
ukr_test_track_c_00227,I'm not sure if I'll be able to make it to the #IWORKFEST 2015 without a little work.,,,,,,
ukr_test_track_c_00228,"I wanted to see one guy, but he wasn't there.",,,,,,
ukr_test_track_c_00229,I want to drink and cry for someone.,,,,,,
ukr_test_track_c_00230,"Look at me, I'm a master of the fishing.",,,,,,
ukr_test_track_c_00231,"When the face is fine, it's not so hard to spoil the photo.",,,,,,
ukr_test_track_c_00232,"I'm a plastic surgeon, and I've been home for 20 years and my head hurts.",,,,,,
ukr_test_track_c_00233,A couple of days of driving a taxi until I found out that #Uber is in Odessa.,,,,,,
ukr_test_track_c_00234,I'm without an umbrella and without a jacket.,,,,,,
ukr_test_track_c_00235,"Once, when I was little, they sold airborne grains of rice in blue cardboard boxes.",,,,,,
ukr_test_track_c_00236,"The shops that are nearby, but not yet found: <unk> AlphaMega <unk> Koeros <unk> Metro <unk> Micro #LifeOnCyprus",,,,,,
ukr_test_track_c_00237,"I thought all the hairdressers were closed, but no.",,,,,,
ukr_test_track_c_00238,"I don't want to be born at all, well, it's sad, because people are nice there.",,,,,,
ukr_test_track_c_00239,My eyes almost went out when I saw that she was in Kiev,,,,,,
ukr_test_track_c_00240,3:40 am: Good night to you guys. #goodnight to you guys. #goodnight to you guys. #goodnight to you guys.,,,,,,
ukr_test_track_c_00241,I'll cry from your tweets.,,,,,,
ukr_test_track_c_00242,What are you talking about?,,,,,,
ukr_test_track_c_00243,"I'm afraid that with such a short time between the first and second time, I just won't feel that first time again.",,,,,,
ukr_test_track_c_00244,"Blah, with a bullet in his head:",,,,,,
ukr_test_track_c_00245,"I don't like barbecue, thank you.",,,,,,
ukr_test_track_c_00246,The frightened foreign mothers brought the child back to us at school.,,,,,,
ukr_test_track_c_00247,"I've been having bad associations with that city lately, it scares me.",,,,,,
ukr_test_track_c_00248,"Bye, yeah. We found it.",,,,,,
ukr_test_track_c_00249,I know a girl from Belarus who walked to her place of study every day.,,,,,,
ukr_test_track_c_00250,"I don't know, maybe they're not afraid of losing their jobs.",,,,,,
ukr_test_track_c_00251,That's the main thing. RT: I really liked it!,,,,,,
ukr_test_track_c_00252,Drinks are sweet and have a pleasant smell.,,,,,,
ukr_test_track_c_00253,It's a shame that this year's premiere is not on March 8th.,,,,,,
ukr_test_track_c_00254,"I have a private nursery where my parents pay $5,000 a year.",,,,,,
ukr_test_track_c_00255,"All by myself, all by myself, without help.",,,,,,
ukr_test_track_c_00256,"You have precious tokens in your cards You have things to meet Him You have music and diamonds You have sorrow, and so you will meet Him'",,,,,,
ukr_test_track_c_00257,Until you go to your parents in the village.,,,,,,
ukr_test_track_c_00258,"Oh, you can eat that. What effect did you notice?",,,,,,
ukr_test_track_c_00259,"The restaurant is in the style of Ukr.style, and we are supposed to be in a masquerade:)",,,,,,
ukr_test_track_c_00260,"Oh, and by 4:00 a.m., who rendered yesterday?",,,,,,
ukr_test_track_c_00261,I have a dream that my pet chicken ran away.,,,,,,
ukr_test_track_c_00262,I'm a little skeptical about this book because I know a lot about French children.,,,,,,
ukr_test_track_c_00263,#Yake_Selo is such an ecological disaster,,,,,,
ukr_test_track_c_00264,"By the time it arrives, it will be tasteless.",,,,,,
ukr_test_track_c_00265,I don't smell any less of it.,,,,,,
ukr_test_track_c_00266,It's sad. What do you do?,,,,,,
ukr_test_track_c_00267,"Grumpy, but we're suffering together.",,,,,,
ukr_test_track_c_00268,"This is the first time I've threatened you, yes.",,,,,,
ukr_test_track_c_00269,I think I speak more than you.,,,,,,
ukr_test_track_c_00270,The vegetable soup with the chicken saved my morning:),,,,,,
ukr_test_track_c_00271,The brothers of the serpent - It was not to be loved #♪♪ :)),,,,,,
ukr_test_track_c_00272,I didn't understand it at first either...,,,,,,
ukr_test_track_c_00273,Christmas 25th is a day of celebration for the Vatican.,,,,,,
ukr_test_track_c_00274,"Grief, I don't want to live there",,,,,,
ukr_test_track_c_00275,"And here's a comment, please: I'm interested in your opinion.",,,,,,
ukr_test_track_c_00276,I washed the dishes and wiped the windowsills.,,,,,,
ukr_test_track_c_00277,I like it better this way: keep going! It's going well!,,,,,,
ukr_test_track_c_00278,The hellish unicorn from my dream.,,,,,,
ukr_test_track_c_00279,"Believe me, our repertoire is much worse.",,,,,,
ukr_test_track_c_00280,Such a strange feeling...maybe this night will be restless.,,,,,,
ukr_test_track_c_00281,Are you with me? I'm alone.,,,,,,
ukr_test_track_c_00282,"""Take the event to the maximum"" And I took the cookie on the way.",,,,,,
ukr_test_track_c_00283,And you know what's not weird?,,,,,,
ukr_test_track_c_00284,"It's after last year, when I read very little, that I suddenly burst.",,,,,,
ukr_test_track_c_00285,"I'm not sure if I'm going to be able to get a full-length album, but I'm going to be able to get a full-length album, and I'm going to be able to get a full-length album, and I'm going to be able to get a full-length album.",,,,,,
ukr_test_track_c_00286,It's so cold in here.,,,,,,
ukr_test_track_c_00287,I cooked almost 1 kg of lunch for Vovanadi.,,,,,,
ukr_test_track_c_00288,So thank you very much!,,,,,,
ukr_test_track_c_00289,I'm in a great mood and bored.,,,,,,
ukr_test_track_c_00290,"I'm a little surprised that you've seen my skeletons, but I've never seen a girl with a hand like that.",,,,,,
ukr_test_track_c_00291,"The funny thing is, they have a really good sense of humor, and the only thing they're missing is the classes.",,,,,,
ukr_test_track_c_00292,To start Tassie as the meaning of life.,,,,,,
ukr_test_track_c_00293,"Besides buckwheat and rice, the Internet is down at home.",,,,,,
ukr_test_track_c_00294,The art court is very cool!,,,,,,
ukr_test_track_c_00295,"Thanks, your feedback should really help.",,,,,,
ukr_test_track_c_00296,The night of the Dead Peacock,,,,,,
ukr_test_track_c_00297,"It's nice to be able to come from your own country and see how savages plan to fight NATO, which you don't understand.",,,,,,
ukr_test_track_c_00298,"I imagined myself leaving the house on a warm spring evening, and I was seized with a horror of unknown origin.",,,,,,
ukr_test_track_c_00299,The day in the corset passed the norm.,,,,,,
ukr_test_track_c_00300,And the boy was almost successful!,,,,,,
ukr_test_track_c_00301,Video and photos from the opening of the exhibition,,,,,,
ukr_test_track_c_00302,"""One day"" she cried and washed herself with mucus.",,,,,,
ukr_test_track_c_00303,I found a rare Pokémon hat in the attic.,,,,,,
ukr_test_track_c_00304,"But it was old, with no chance of restoration.",,,,,,
ukr_test_track_c_00305,I'm going to talk to Nat about physics and the physics room. It was all so cool.,,,,,,
ukr_test_track_c_00306,Dad is cooking noodles for his son-in-law from the eye that his son-in-law gave him @HataNatalocki,,,,,,
ukr_test_track_c_00307,I'm afraid of them.,,,,,,
ukr_test_track_c_00308,"I'd love to, but I'm afraid I'm too tired to do it, and the words in the ad sound a little sad.",,,,,,
ukr_test_track_c_00309,"If you have a picture of a sling, you're not going to get it.",,,,,,
ukr_test_track_c_00310,"""That's where our Cossacks are, writing letters to the Sultan.""",,,,,,
ukr_test_track_c_00311,But I'm a big girl in the heat.,,,,,,
ukr_test_track_c_00312,Ordinary days can be worse.,,,,,,
ukr_test_track_c_00313,"I was with my friends for the night, I was with my wives for the night, I had a great night, I had a sour morning, and I went to bed.",,,,,,
ukr_test_track_c_00314,"Although we had a professor at the university who wore it, they laughed at it.",,,,,,
ukr_test_track_c_00315,I laugh at him because I'm afraid of him.,,,,,,
ukr_test_track_c_00316,I don't know how I'm going to get out of this house.,,,,,,
ukr_test_track_c_00317,The thing that calms me and recharges me the most at the same time is a cold shower.,,,,,,
ukr_test_track_c_00318,The new design of the Facebook messenger is antisocial.,,,,,,
ukr_test_track_c_00319,Girls shouldn't be allowed to choose.,,,,,,
ukr_test_track_c_00320,Why not today? Why is this night worse than the others?,,,,,,
ukr_test_track_c_00321,"People who like every tweet I post, you scare me",,,,,,
ukr_test_track_c_00322,I've been to the O2 since 1987 and it's a record for me.,,,,,,
ukr_test_track_c_00323,"I'm tired of doing one ritual, one photo, and it's probably sad.",,,,,,
ukr_test_track_c_00324,"I'm glad you're here, maybe you're not clever enough to answer. You just scared me.",,,,,,
ukr_test_track_c_00325,"I'm sorry I won't be able to make it, but I'll probably be in the vineyard this summer, so we'll have to get some exercise.",,,,,,
ukr_test_track_c_00326,"It's a shame to leave so early, this time it was interesting and I wanted to stay longer #iforum2015 (@AutostationKiev)",,,,,,
