id,text,anger,disgust,fear,joy,sadness,surprise
hin_test_track_c_00114,"Hey! No tea for breakfast in the morning, no drinking water here, so what are you charging for?",,,,,,
hin_test_track_c_00115,"I just saw a shadow there, I'm telling you there must have been someone!",,,,,,
hin_test_track_c_00116,"He promised compensation but it was not fulfilled, so we farmers will now protest in Delhi!",,,,,,
hin_test_track_c_00117,This medicine I have made has made it possible to cure even the most terrible disease!,,,,,,
hin_test_track_c_00118,The air travel was so inconvenient that it was completely ruined.,,,,,,
hin_test_track_c_00119,"Keep an umbrella with you, there is a chance of rain for the next three days.",,,,,,
hin_test_track_c_00120,Seeing tigers in Kanha National Park was a pleasant experience.,,,,,,
hin_test_track_c_00121,The weather is nice which makes me enjoy the trip a lot.,,,,,,
hin_test_track_c_00122,The new policies could put many people out of work.,,,,,,
hin_test_track_c_00123,We were all shocked to see such easy questions in the school examination.,,,,,,
hin_test_track_c_00124,"Everything else is fine, but the food in the restaurant was very bad today.",,,,,,
hin_test_track_c_00125,"Unfortunately, due to the competition in the market, our sales are constantly falling.",,,,,,
hin_test_track_c_00126,Did you do all this alone? Wow!!,,,,,,
hin_test_track_c_00127,"I'm tired of your lies, you make up new excuses every time, keep messing up and then apologize, it won't work anymore!",,,,,,
hin_test_track_c_00128,"I'm not interested in studying, I just sit with a load of books and with each page my sadness deepens.",,,,,,
hin_test_track_c_00129,"Artificial intelligence is being used in many industries, but its social impact must be considered.",,,,,,
hin_test_track_c_00130,Today's watch has so many amazing features that were beyond our imagination.,,,,,,
hin_test_track_c_00131,"It was such a good meal, yet no one liked it.",,,,,,
hin_test_track_c_00132,Pizza is the favorite food of many people.,,,,,,
hin_test_track_c_00133,Senior boys are afraid of such threats and it can be very dangerous to confront them.,,,,,,
hin_test_track_c_00134,Seeing the painting on the wall made me scream.,,,,,,
hin_test_track_c_00135,"I'm so sorry to lose my bag, all my clothes and documents.",,,,,,
hin_test_track_c_00136,"I'm not home today, I'm tired of doing all the housework by myself.",,,,,,
hin_test_track_c_00137,Going on this track seems risky.,,,,,,
hin_test_track_c_00138,"Hey man, this shop is still closed today.",,,,,,
hin_test_track_c_00139,"The government has given a good subsidy on the purchase of house, which finally made our dream come true!",,,,,,
hin_test_track_c_00140,Is it true that our office work is now completely remote?,,,,,,
hin_test_track_c_00141,"The neighbor's activities seem suspicious, I'm afraid he's doing something wrong.",,,,,,
hin_test_track_c_00142,Today I enjoyed eating butter nan and bitter chicken.,,,,,,
hin_test_track_c_00143,"After the children are ready for school, the parents are busy with their office work.",,,,,,
hin_test_track_c_00144,The employees have fallen so low in competition that they are just throwing dirt on each other.,,,,,,
hin_test_track_c_00145,"I was surprised at the police response, I didn't expect it.",,,,,,
hin_test_track_c_00146,"The shopkeeper's eyes are strange to me, I should leave here quickly.",,,,,,
hin_test_track_c_00147,"Hot tea in such rain and bhajia with it, thank you brother-in-law!!",,,,,,
hin_test_track_c_00148,"I was surprised to see such fantastic, expensive and beautiful theme decoration in this party!!",,,,,,
hin_test_track_c_00149,"After all these years, it was nice to be able to hang out with everyone on vacation, it made me happy.",,,,,,
hin_test_track_c_00150,"The printing of this book is very bad, it is impossible to read.",,,,,,
hin_test_track_c_00151,"Nowadays, due to illnesses, I cannot eat or drink anything good.",,,,,,
hin_test_track_c_00152,Climate change is the reason why the snow on our mountains has decreased so much.,,,,,,
hin_test_track_c_00153,There is a fear of cancellation of the match due to rain.,,,,,,
hin_test_track_c_00154,"The lodge has cleaners, but not even a hint of cleanliness.",,,,,,
hin_test_track_c_00155,It's nice to see the joy on the faces of the children in our toy store.,,,,,,
hin_test_track_c_00156,What are you talking about! I didn't know until today that you also like gardening!,,,,,,
hin_test_track_c_00157,The swimming pool was very nice and the spa was very pleasant.,,,,,,
hin_test_track_c_00158,"In the renovation of the house, I am afraid that the children will cut down our mango trees!",,,,,,
hin_test_track_c_00159,You saw how high that bird is flying!,,,,,,
hin_test_track_c_00160,"When a family member is sick, it's a big worry.",,,,,,
hin_test_track_c_00161,"With the opening of the food court in the building, it is now easier to eat out every day, what more do you need!!",,,,,,
hin_test_track_c_00162,"I plan to watch a movie with my family tonight, it will be a lot of fun.",,,,,,
hin_test_track_c_00163,"The weather here is very pleasant, there is sunshine and cold air everywhere.",,,,,,
hin_test_track_c_00164,Regular exercise is done to keep the body healthy.,,,,,,
hin_test_track_c_00165,My sister is still in shock after falling from the bridge in that dangerous accident.,,,,,,
hin_test_track_c_00166,"Today is your day kids!! Let's play a little, sing, have fun!!",,,,,,
hin_test_track_c_00167,Trekking in this rain?,,,,,,
hin_test_track_c_00168,"Listening to this low-grade music, the mood completely deteriorated.",,,,,,
hin_test_track_c_00169,"After many business trips, he is now exhausted both physically and mentally.",,,,,,
hin_test_track_c_00170,"Take care of your health, then fast! Do you want to get sick?",,,,,,
hin_test_track_c_00171,"On the way, our bus had an accident, which injured many people.",,,,,,
hin_test_track_c_00172,"If the road is good during the journey, it can be reached on time and without any hassle.",,,,,,
hin_test_track_c_00173,"Are we going on vacation this time? Dad, you were saying we have to go to Grandma's house!",,,,,,
hin_test_track_c_00174,"Under this package, it is possible to travel to another city by air.",,,,,,
hin_test_track_c_00175,"If you're going to eat pizza, you're going to have to eat a lot of pasta, and if you're going to eat a lot of pasta, you're going to have to eat a lot of pasta.",,,,,,
hin_test_track_c_00176,"The war has claimed countless innocent lives, destroyed homes and shattered dreams.",,,,,,
hin_test_track_c_00177,"During the party we were all in the mood, everyone sang more than one song!",,,,,,
hin_test_track_c_00178,"So corruption has crossed the limit! Your bureaucrats misused the funds, right???",,,,,,
hin_test_track_c_00179,"The rivers are drying up, the water crisis is growing, it is sad.",,,,,,
hin_test_track_c_00180,"I'm watching the movie ""The General: Modern Times"" and my stomach is hurting.",,,,,,
hin_test_track_c_00181,We are very happy to hear that new employment opportunities will be available.,,,,,,
hin_test_track_c_00182,"Oh, don't come here, it's wet in here, it's all dirty, don't wear your clothes from tomorrow!",,,,,,
hin_test_track_c_00183,It is a great pleasure for me to overcome this challenge.,,,,,,
hin_test_track_c_00184,"Because of leprosy, he is being rejected by the society.",,,,,,
hin_test_track_c_00185,Keeping the body hydrated is essential for good health.,,,,,,
hin_test_track_c_00186,"These weeds are growing so fast that all my plants are ruined, I don't know what to do! It's all your fault!!",,,,,,
hin_test_track_c_00187,The mini-fountain in my drawing room! This interior designer gave us a nice surprise! And it's so beautiful that we couldn't wait to see it!,,,,,,
hin_test_track_c_00188,I didn't get to eat such good ice cream today because of a toothache.,,,,,,
hin_test_track_c_00189,The cleanliness of the outpost service center is very poor.,,,,,,
hin_test_track_c_00190,"The school's management is very poor, they give memos on talk, and deduct salary.",,,,,,
hin_test_track_c_00191,I hate even to step on that narrow and dirty street.,,,,,,
hin_test_track_c_00192,"Wow! Where did you find such a shop, where you got so much for only 500 rupees!",,,,,,
hin_test_track_c_00193,"I have nothing to do with you now, why should I bear the penalty for your mistake?",,,,,,
hin_test_track_c_00194,"I'm really tired today, I had two weeks' worth of laundry to do.",,,,,,
hin_test_track_c_00195,New countertops and storage solutions are available for kitchens and bathrooms.,,,,,,
hin_test_track_c_00196,"The first time I drove alone at night, it wasn't easy.",,,,,,
hin_test_track_c_00197,He bought all the vegetables from the marketplace because he had been sitting in the sun since morning and his vegetables would have spoiled by morning.,,,,,,
hin_test_track_c_00198,"The dresses were so unique that they were not stylish or fashionable, but were tailor-made.",,,,,,
hin_test_track_c_00199,Never thought you could do such a great job of paper crafting!,,,,,,
hin_test_track_c_00200,"In my dream, I was about to be hit by a speeding car, and I fell asleep panting.",,,,,,
hin_test_track_c_00201,You've just said the price of the goods and now you've increased the price in the bill! What kind of a way is this? You're robbing the whole world!,,,,,,
hin_test_track_c_00202,"When I looked in the mirror, I could not see my reflection, my hands and feet were swollen.",,,,,,
hin_test_track_c_00203,Yogi government has really reduced the crime rate in Uttar Pradesh.,,,,,,
hin_test_track_c_00204,"My favorite mall is now on the verge of closing, so sad.",,,,,,
hin_test_track_c_00205,All the characters in the show play their roles well.,,,,,,
hin_test_track_c_00206,"Come on, the celebration after the promotion is going on!",,,,,,
hin_test_track_c_00207,"What kind of society is this where there is no freedom to write the truth? But no matter what they do, I will not be silent at all!",,,,,,
hin_test_track_c_00208,"The snow has started to fall, look how beautiful this city looks!",,,,,,
hin_test_track_c_00209,"Your foolish arguments have made me angry, I can't stand it any longer.",,,,,,
hin_test_track_c_00210,His songs are often broadcast on the radio.,,,,,,
hin_test_track_c_00211,"In Indian music, tabla, sitar, flute, etc. have been used for centuries.",,,,,,
hin_test_track_c_00212,"I was on my way home on Monday, my flight was at 5pm.",,,,,,
hin_test_track_c_00213,"The hostel staff was so excited to see us, they didn't know what to expect, and they were so excited.",,,,,,
hin_test_track_c_00214,"If you slip your hand while washing dishes, no one can save you from your mother's scolding.",,,,,,
hin_test_track_c_00215,Coaching classes are not a reason to get up early in the morning.,,,,,,
hin_test_track_c_00216,"In the Janus ritual, the Brahmin boy is given a Yajna and explained the importance of religion and duties.",,,,,,
hin_test_track_c_00217,What a fashion! What a wonderful way to wear a saree! Wear it properly!,,,,,,
hin_test_track_c_00218,I can't believe how big and magnificent this hotel is!,,,,,,
hin_test_track_c_00219,It is surprising to see that the fashion of this saree has returned once again!!,,,,,,
hin_test_track_c_00220,"In this house, every work of mine is criticized without reason, while the great mistakes of others are forgiven.",,,,,,
hin_test_track_c_00221,The party is full of people who are drunk and smelly and are spreading dirt.,,,,,,
hin_test_track_c_00222,Paragliding and seeing the waves below was a wonderful and very exciting experience.,,,,,,
hin_test_track_c_00223,"The leaves are turning yellow, the grass is growing long, you won't get money to sit here and smoke!",,,,,,
hin_test_track_c_00224,I never thought that clothes could be used so well and uniquely in home decoration other than curtains!,,,,,,
hin_test_track_c_00225,"I was so excited to get tickets to my favorite movie, but the show was cancelled, so I'm really angry.",,,,,,
hin_test_track_c_00226,"I had a plan, but this time I couldn't see a single picture during the holidays.",,,,,,
hin_test_track_c_00227,"Wow, this time the snowfall started much earlier than expected!",,,,,,
hin_test_track_c_00228,"I've written a few, but I've never been able to get my story published for fear of rejection.",,,,,,
hin_test_track_c_00229,The quality of the paintings is so poor that it is difficult to get a good price.,,,,,,
hin_test_track_c_00230,I'm not sure how you made the food so delicious today.,,,,,,
hin_test_track_c_00231,"The characters in the story were terrifying, and by the end of the story, I was out of breath.",,,,,,
hin_test_track_c_00232,The hospital bed sheets and towels are dirty and smelly.,,,,,,
hin_test_track_c_00233,The delay in the delivery of emergency services and the lack of care in the hospital made me feel very sad.,,,,,,
hin_test_track_c_00234,I'm hearing about the layoffs in the office and I'm worried that my name will be mentioned.,,,,,,
hin_test_track_c_00235,"The chicken in the biryani became very dry, it turned sour after eating.",,,,,,
hin_test_track_c_00236,"Fuck you all, I won't do any housework from today!",,,,,,
hin_test_track_c_00237,It took you so long and you still have half the work to do! What's going on here?,,,,,,
hin_test_track_c_00238,It is very scary to be alone in the field at night.,,,,,,
hin_test_track_c_00239,"Hey, I'll read, Mom, don't be late, get out of the way, let me see the game.",,,,,,
hin_test_track_c_00240,"Does all this stuff come for free? It's been 10 days of work! Just finish your work, otherwise forget about the payment!",,,,,,
hin_test_track_c_00241,"Laundry service is available in the hotel, please contact the reception to have your laundry delivered.",,,,,,
hin_test_track_c_00242,"I had a nightmare in which the market collapsed completely, all investors were ruined.",,,,,,
hin_test_track_c_00243,"There is such a big corruption case that you will be shocked to hear the amount, you do not know whose names will come out!",,,,,,
hin_test_track_c_00244,"If the quality of electronics ordered online is not good, there will be no loss!",,,,,,
hin_test_track_c_00245,The taste of this soup is very dirty.,,,,,,
hin_test_track_c_00246,The cost of living is rising and the sewing business is becoming more difficult.,,,,,,
hin_test_track_c_00247,"The balcony door of the hotel is not locked, so it is scary at night.",,,,,,
hin_test_track_c_00248,I found out today how scary it can be to go there alone in the dark!,,,,,,
hin_test_track_c_00249,"This device is truly amazing, its capability and performance exceeded my expectations.",,,,,,
hin_test_track_c_00250,"The print was attractive to look at online, but now that it came in hand, it turned out that the quality of its clothes and sewing is so poor.",,,,,,
hin_test_track_c_00251,The smell of the smoke and the smoke from the fire has stopped the construction of the building.,,,,,,
hin_test_track_c_00252,I was very happy to decorate the house with beautiful candles and vases.,,,,,,
hin_test_track_c_00253,I am happy that our team showed a great game.,,,,,,
hin_test_track_c_00254,"What's your excuse today? You failed in all subjects, no shame?",,,,,,
hin_test_track_c_00255,"""Hey, madam, speak slowly, it's one o'clock in the morning, everyone's sleep has been spoiled, we didn't take this AC ticket to hear your noise!""",,,,,,
hin_test_track_c_00256,I love growing vegetables for my family and friends.,,,,,,
hin_test_track_c_00257,It is extremely hateful to see political tricks being done under the guise of religion.,,,,,,
hin_test_track_c_00258,"The current status of the project has not changed, all the employees are busy with their own work.",,,,,,
hin_test_track_c_00259,Eating these colorful sweets is feared to cause cancer.,,,,,,
hin_test_track_c_00260,"Due to the floods, the fields are completely submerged.",,,,,,
hin_test_track_c_00261,"There is no creativity in this artwork, just a pile of useless stones.",,,,,,
hin_test_track_c_00262,The laughter of the children makes our home playful and cheerful.,,,,,,
hin_test_track_c_00263,"So many dirty fouls were made during the match, yet the referee did not take any action! It is absolutely unfair, we will complain!",,,,,,
hin_test_track_c_00264,The party was served with a variety of dishes and all the guests ate according to their preferences.,,,,,,
hin_test_track_c_00265,We are all very scared by the sudden attack of the kites.,,,,,,
hin_test_track_c_00266,"This year, the celebration of Chhath Puja has brought even more joy.",,,,,,
hin_test_track_c_00267,"The city is full of filth, and the city is sitting idly by.",,,,,,
hin_test_track_c_00268,What are you talking about? Did you eat cucumbers for breakfast today?,,,,,,
hin_test_track_c_00269,"How hard he worked, yet he couldn't win, now he's starting to get irritated just by seeing his face!",,,,,,
hin_test_track_c_00270,A.R. Rahman's music made the most special moment of my life even more special.,,,,,,
hin_test_track_c_00271,My mother and I do all the small chores of the house together.,,,,,,
hin_test_track_c_00272,"I had never heard of this author, what a great book!",,,,,,
hin_test_track_c_00273,"I don't want to hear anything! This is my bed and I have to sleep, so get out of here quietly!",,,,,,
hin_test_track_c_00274,The fear of being deprived of freedom by a strict government is always present.,,,,,,
hin_test_track_c_00275,Wow! We got rooms at discounted rates in such a nice hotel and what more do you need!!,,,,,,
hin_test_track_c_00276,"While cleaning my mother's closet, I found a beautiful ring that had been lost many years ago.",,,,,,
hin_test_track_c_00277,My son has dengue and is in the hospital.,,,,,,
hin_test_track_c_00278,"Heavy rain, strong winds, thunderstorms and lightning are common.",,,,,,
hin_test_track_c_00279,"While the wife is cleaning the house, I cook.",,,,,,
hin_test_track_c_00280,Have you ever thought that maybe I need a vacation too? Your vacation means vacation and my vacation means slavery to your family?,,,,,,
hin_test_track_c_00281,"In my house, everyone loves to play our traditional games like Kabaddi, Gulli Danda and Pittul.",,,,,,
hin_test_track_c_00282,It's amazing how a woman can reach the top of the world rankings in just one year.,,,,,,
hin_test_track_c_00283,"I've spent the last half of the day cleaning the laundry, the dishes, the dishes, the dishes, the dishes, the dishes, the dishes, the dishes, the dishes, the dishes, the dishes, the dishes.",,,,,,
hin_test_track_c_00284,"I'm going to make a soft idli this morning, because it's so much more fun to eat hot idli with coconut sauce.",,,,,,
hin_test_track_c_00285,"You're cheating! Send as much as you've been dealt! If you make too much bill, you won't be able to work with you from now on!",,,,,,
hin_test_track_c_00286,The fields were filthy!,,,,,,
hin_test_track_c_00287,"With each new challenge, the scope of my expectations is narrowing.",,,,,,
hin_test_track_c_00288,"The state of the guest house is very bad, there was a lot of garbage in the bathroom, there is no cleanliness.",,,,,,
hin_test_track_c_00289,"Tanu said last year that she was going to quit her job, but she is still working in the same company!",,,,,,
hin_test_track_c_00290,"The bank approved my pension plan, now getting financial security in old age has made my heart chill!",,,,,,
hin_test_track_c_00291,"The store was so crowded that I had to wait for hours, my mind was confused.",,,,,,
hin_test_track_c_00292,"Yesterday, the leader unveiled the new statue built on the square.",,,,,,
hin_test_track_c_00293,"Last night I dreamt that my beloved Husky was lost, and I couldn't find him.",,,,,,
hin_test_track_c_00294,The food in this restaurant was not fresh and the quality was very poor.,,,,,,
hin_test_track_c_00295,"The lights had already gone out, and then we saw strange shadows in the house, so we were very scared.",,,,,,
hin_test_track_c_00296,"Hey, he suddenly proposed to her, I'm totally surprised!",,,,,,
hin_test_track_c_00297,"The mother's expectations were always a burden to the daughter, which made their relationship even more painful.",,,,,,
hin_test_track_c_00298,I am disgusted by traditions like dowry.,,,,,,
hin_test_track_c_00299,I do yoga on a regular basis.,,,,,,
hin_test_track_c_00300,"The weather was so unstable that the whole day was ruined, now we can't go anywhere!!",,,,,,
hin_test_track_c_00301,The local administration is conducting awareness campaigns to reduce crime rates in public places.,,,,,,
hin_test_track_c_00302,Are the new seed varieties really that effective? This has never been seen before!,,,,,,
hin_test_track_c_00303,"My sister always takes my things without asking, I don't like her habit at all.",,,,,,
hin_test_track_c_00304,"Seeing this wonderful offer in Tanishk, today is not the place for my happiness! I have been waiting for so long to buy this beautiful jewelry!",,,,,,
hin_test_track_c_00305,"What will happen next, the government's policies seem to be feared.",,,,,,
hin_test_track_c_00306,"It's hard to get out in this bitter cold, the weather has made it hard to live! I'm tired!",,,,,,
hin_test_track_c_00307,New contractors have been assigned for construction of new roads.,,,,,,
hin_test_track_c_00308,I was so angry at the foolishness of my older brother that I stopped talking to him.,,,,,,
hin_test_track_c_00309,The child sitting next to me on the bus threw up today.,,,,,,
hin_test_track_c_00310,The incidents of harassment of juniors by senior students in the college are very heinous.,,,,,,
hin_test_track_c_00311,This time with the quality of the seeds and proper care my harvest was fantastic!,,,,,,
hin_test_track_c_00312,My heart was filled with joy at this news.,,,,,,
hin_test_track_c_00313,"The nanny's job was easy, but washing the children's dirty clothes and cleaning their toys was very dirty.",,,,,,
