id,text,anger,disgust,fear,joy,sadness,surprise
esp_train_track_a_00083,The music makes me want to cry. What a sad thing.,0,0,0,0,1,0
esp_train_track_a_00084,"No, moms, we're a mansion for God. I didn't expect that.",1,0,0,0,0,0
esp_train_track_a_00085,"It's a software, or as you created the video, the truth has surprised me..",0,0,0,0,0,1
esp_train_track_a_00086,I sing the voice when Mariana sings and #yoloriana,0,0,0,1,0,0
esp_train_track_a_00087,"My God, this song is really unpleasant.",0,0,0,0,0,1
esp_train_track_a_00088,Nobody pays that to see some old people.,0,1,0,1,0,0
esp_train_track_a_00089,Student of the thief we can wait,1,1,0,0,0,0
esp_train_track_a_00090,Hairy people don't make fun of the cues and love to be pissed and hate them,1,1,0,0,0,0
esp_train_track_a_00091,11 trending in Argentina I can't believe it man!,0,0,0,0,0,1
esp_train_track_a_00092,"When I realized we reached the 10 million, I cried.",0,0,0,0,1,1
esp_train_track_a_00093,"I hate your pograma. Ah, and for Castro, I love you. You're the best.",1,1,0,1,0,0
esp_train_track_a_00094,They won't let them eat. They'll leave with the trees. They've finished with the dodo.,0,0,1,0,0,0
esp_train_track_a_00095,I'm crying because we're cute wrinkles.,0,0,0,1,1,0
esp_train_track_a_00096,I love them I love them a question how old are you @<username> and Amara I love them blessings,0,0,0,1,0,0
esp_train_track_a_00097,And they also persecuted and killed Catholics.,0,0,0,0,0,1
esp_train_track_a_00098,I already have it downloaded for my trip.,0,0,0,1,0,0
esp_train_track_a_00099,I hate to see people around or touching the bugs.,1,1,0,0,0,0
esp_train_track_a_00100,♪ That laziness this old well ♪,0,1,0,0,0,0
esp_train_track_a_00101,Those who appeared in the video will feel bad. Bad houses.,0,1,0,0,1,0
esp_train_track_a_00102,I hate your songs. You guys are gay.,1,1,0,0,0,0
esp_train_track_a_00103,I love you and Yolo. Mariana Yoloriama must be real.,0,0,0,1,0,0
esp_train_track_a_00104,"If you don't sleep, your brain gets damaged. I'm scared.",0,0,1,0,0,1
esp_train_track_a_00105,"I'm afraid to give ""ME LIKTA"" to the video and that guy will appear behind me:S",0,0,1,0,0,0
esp_train_track_a_00106,More plague and poorer the Colombians,1,1,0,0,0,0
esp_train_track_a_00107,I love you. I love you. I love you.,0,0,0,1,0,1
esp_train_track_a_00108,I love it. I already know it by heart.,0,0,0,1,0,0
esp_train_track_a_00109,Are you afraid of some investigation?,0,0,0,1,0,1
esp_train_track_a_00110,Snakes scare me a lot.,0,0,1,0,0,0
esp_train_track_a_00111,"We are trending in Spain, ",0,0,0,1,0,1
esp_train_track_a_00112,Very sad that we countries are all super expensive ,0,0,0,0,1,0
esp_train_track_a_00113,Like if you're looking for comments from famous youtubers with verified visa 😂,0,0,0,1,0,0
esp_train_track_a_00114,This smells like a prescription... hard to get out in less than two years.,0,1,0,0,0,0
esp_train_track_a_00115,That sucks for God.,0,0,0,0,0,1
esp_train_track_a_00116,The saddest thing is I love dogs and I start crying.,0,0,0,0,1,0
esp_train_track_a_00117,But you don't win me guambra cuy. I haven't been able to spend 7 nights in the same bed... you lack singleness wey jajajajajajajajajajajaja,0,0,0,1,0,0
esp_train_track_a_00118,I love you so much.,0,0,0,1,0,0
esp_train_track_a_00119,You are the dumbest person in the world.,1,1,0,0,0,0
esp_train_track_a_00120,The worst thing is that it is true,0,0,0,0,0,1
esp_train_track_a_00121,11 million I'm still happy for you :3 like that to you too,0,0,0,1,0,0
esp_train_track_a_00122,Well said. He sings it loud.,0,0,0,1,0,0
esp_train_track_a_00123,Because I see this if I'm afraid of them.,0,0,1,0,0,0
esp_train_track_a_00124,When I heard this song I fell in love I listen to it every day,0,0,0,1,0,0
esp_train_track_a_00125,And the @<username> are not bad.,1,1,0,0,0,0
esp_train_track_a_00126,I love them aem,0,0,0,1,0,0
esp_train_track_a_00127,"They are so cute, this song is super good.",0,0,0,1,0,0
esp_train_track_a_00128,Thank you adventures for making me happy when I'm not.,0,0,0,0,1,0
esp_train_track_a_00129,The truth that surprised me as I stayed Coco even though it was made by Americans... who would say it: 'o,0,0,0,0,0,1
esp_train_track_a_00130,How can we repay him for such kindness?,0,0,0,1,0,0
esp_train_track_a_00131,Here I am from Mexico supporting him to be re-elected as president of the Savior.,0,0,0,1,0,0
esp_train_track_a_00132,"Poor thing, our Keiko, why didn't she stay in Mexico?",0,0,0,0,1,0
esp_train_track_a_00133,I feel sorry for someone else. They give me jajajajaja. The worst part is that it's all true.,0,1,0,1,0,0
esp_train_track_a_00134,Like if you think that the kids who criticize @username are stupid and stupid,1,0,0,0,0,0
esp_train_track_a_00135,The tiger is Juan because I danced 😂,0,0,0,1,0,0
esp_train_track_a_00136,"That's pure and hard witchcraft, and it's no good getting close to that filth.",0,1,1,0,0,0
esp_train_track_a_00137,The ending is sad but true.,0,0,0,0,1,0
esp_train_track_a_00138,Ignoring history and reality as Santos and Petro have done is very dangerous.,1,0,0,0,0,0
esp_train_track_a_00139,Family is everything. That's why they want to destroy it.,0,0,0,0,1,0
esp_train_track_a_00140,"I can't stand it, I'm about to explode from the mervios.",0,0,0,0,0,1
esp_train_track_a_00141,What is this and it is disgusting and ridiculous,1,1,0,0,0,0
esp_train_track_a_00142,He doesn't know that patriotic symbols are not for sale and he's committing a crime.,1,1,0,0,0,0
esp_train_track_a_00143,I'm anxious to know if I'll pick up the ticket that fell to him.,0,0,1,0,0,0
esp_train_track_a_00144,I love you @username I was looking forward to it you are the best youtuber in the world,0,0,0,1,0,0
esp_train_track_a_00145,That was actually very disturbing.,0,1,1,0,0,1
esp_train_track_a_00146,What do I ask with this?,0,1,0,0,0,1
esp_train_track_a_00147,Now I'm afraid to be in my house.,0,0,1,0,0,0
esp_train_track_a_00148,We are millions of days of lovely the best family,0,0,0,1,0,0
esp_train_track_a_00149,"And you're absolutely right, what they were thinking, they couldn't have done it worse.",1,1,0,0,0,1
esp_train_track_a_00150,Those crazy scientists,0,0,0,0,0,1
esp_train_track_a_00151,I love it 😍 ME LA APREMDI TODA In the end behind Sofia comes SUGA from BTS and also bad bunny,0,0,0,1,0,0
esp_train_track_a_00152,Crying every night for this friendship seems to have been worth it.,0,0,0,1,1,0
esp_train_track_a_00153,"Stupid, your roast yourself, ugly, ridiculous, makes me vomit.",1,1,0,0,0,0
esp_train_track_a_00154,The truth I had never understood better,0,0,0,1,0,0
esp_train_track_a_00155,I am afraid to give it to him. I like it.,0,0,1,0,0,0
esp_train_track_a_00156,God! But with this method it's super easy to make a perfect square trinomial. Excellent explanation.,0,0,0,1,0,1
esp_train_track_a_00157,"I'm afraid of birds, but I'm sorry something bad happens to them because they're animals.",0,0,1,0,1,0
esp_train_track_a_00158,"Good for you, video guambra.",0,0,0,1,0,0
esp_train_track_a_00159,@<username> you are the best youtubers and also amara that cute is the best,0,0,0,1,0,0
esp_train_track_a_00160,I love the Seven super cute all together.,0,0,0,1,0,0
esp_train_track_a_00161,I'm afraid the last one was killed.,0,0,1,1,0,0
esp_train_track_a_00162,But it's cooked.,0,0,0,1,0,1
esp_train_track_a_00163,OMG! No better hope beautiful songs LINDURA MAYOR I want you to give me a heart plus,0,0,0,0,0,1
esp_train_track_a_00164,"It's a lot of animal abuse, like if you want to adopt a puppy.",1,1,0,0,0,0
esp_train_track_a_00165,I like the video and live in fear that the guy will show up at your house,0,0,1,0,0,0
esp_train_track_a_00166,That fear is like if you believe the same thing,0,0,1,0,0,0
esp_train_track_a_00167,You are worse singing,1,1,0,0,0,0
esp_train_track_a_00168,What an emotion.. I even cried ,0,0,0,1,0,0
esp_train_track_a_00169,The big one almost scared me first.,0,0,1,0,0,0
esp_train_track_a_00170,I was scared to watch him video alone,0,0,1,0,0,0
esp_train_track_a_00171,I was very scared of the movie.,0,0,1,0,0,0
esp_train_track_a_00172,"Although they are gachos, the worst I have seen in the Olympics for Mexico",0,1,0,0,0,0
esp_train_track_a_00173,I got a flip-flop Spanish accent out of it.,0,0,0,1,0,1
esp_train_track_a_00174,"All the songs they have are disgusting, bad and horrible.",1,1,0,0,0,0
esp_train_track_a_00175,"I am also innocent, I am going straight to heaven!!",0,0,0,1,0,1
esp_train_track_a_00176,I'm scared. I'm scared. I'm scared with the cancellation.,0,0,1,0,0,0
esp_train_track_a_00177,"Haja, you are so stupid! I love you",0,0,0,1,0,0
esp_train_track_a_00178,From the puctas mijo video zoo!,0,0,0,1,0,1
esp_train_track_a_00179,Im scared shitless.,0,0,1,1,0,0
esp_train_track_a_00180,I can't believe the video is so close to a million views!!!,0,0,0,0,0,1
esp_train_track_a_00181,"By God, it's scary and it's right.",0,0,1,0,0,1
esp_train_track_a_00182,The only good thing about the video is the presence of Paolo Ladino.,0,1,0,1,0,0
esp_train_track_a_00183,"Who is Panda? Sergio, my God, I was surprised.",0,0,0,0,0,1
esp_train_track_a_00184,"EL RITMO, DIOS. This song is very addictive",0,1,0,1,0,0
esp_train_track_a_00185,"I can't believe it. When it was recorded, it was 10 million. You uploaded it, and it added up.",0,0,0,0,0,1
esp_train_track_a_00186,"Well, doing the math is not what he charges.",0,0,0,0,0,1
esp_train_track_a_00187,Q. Beautiful song,0,0,0,1,0,1
esp_train_track_a_00188,Why are you saying bad words? Shut up.,1,1,0,0,0,0
esp_train_track_a_00189,I didn't expect the end of truth that yoloriana the more that real,0,0,0,0,0,1
esp_train_track_a_00190,I can't get over it.,0,0,0,0,1,0
esp_train_track_a_00191,"I am from Mexico, they are the Mejodes.",0,0,0,1,0,0
esp_train_track_a_00192,I feel like they were being chased by someone more powerful and even their successors...,0,0,1,0,0,0
esp_train_track_a_00193,You're stupid and you're my stupid cousins.,1,1,0,0,0,0
esp_train_track_a_00194,I have a Rottweiler. And I have to watch it so that it doesnt bite anyone.,0,0,1,0,0,0
esp_train_track_a_00195,"I don't understand how I used to like your channel, I'm very sorry about that",0,1,0,0,0,0
esp_train_track_a_00196,Excellent subject. He knows.,0,0,0,1,0,0
esp_train_track_a_00197,Wow 131 million views in 3 years ,0,0,0,0,0,1
esp_train_track_a_00198,This is full of bandits.,0,1,0,0,0,0
esp_train_track_a_00199,Thats a bad yolo. He couldnt kiss Mariana.,0,0,0,0,1,0
esp_train_track_a_00200,This video made me sad.,0,0,0,0,1,0
esp_train_track_a_00201,Excellent video. I'm looking forward to the next chapter.,0,0,0,1,0,0
esp_train_track_a_00202,This video is great ❤❤ keep it up #KikeJav ❤,0,0,0,1,0,0
esp_train_track_a_00203,It's amazing that in four minutes this is full of comments.,0,0,0,0,0,1
esp_train_track_a_00204,"A bunch of old chavrucote is not worth 900,000.",1,1,0,0,0,0
esp_train_track_a_00205,Because shit there are comments in English,1,1,0,0,0,0
esp_train_track_a_00206,It scared me a bit.,0,0,1,1,0,0
esp_train_track_a_00207,I'm more afraid that Pokemon exist and that there are people who take them.,0,1,1,0,0,0
esp_train_track_a_00208,For me that song is a stinking garbage,0,1,0,0,0,0
esp_train_track_a_00209,I'm not scared and I don't understand anything.,0,0,0,0,0,1
esp_train_track_a_00210,I don't know who makes those ridiculous comments.,0,0,0,1,0,0
esp_train_track_a_00211,I can't believe this is the first time I've seen your roast your self.,0,0,0,0,0,1
esp_train_track_a_00212,"Thank you, Professor. I really want it.",0,0,0,1,0,0
esp_train_track_a_00213,Somebody is hurting.,0,0,0,1,0,0
esp_train_track_a_00214,That must be a serious scarecrow that I'm afraid of.,0,0,1,0,0,0
esp_train_track_a_00215,I cry to hear the best song,0,0,0,1,1,0
esp_train_track_a_00216,I am afraid of bad brothers.,0,0,1,0,0,0
esp_train_track_a_00217,I'll be scared to have a robot and I spoke in the night Huy no jajaja,0,0,1,0,0,0
esp_train_track_a_00218,I totally agree. What the hell was he or the designer thinking?,0,1,0,0,0,1
esp_train_track_a_00219,"Disturbing fact too, the lake used to be a village but now everything is under water!",0,0,0,0,0,1
esp_train_track_a_00220,Cyando be great and be president those who abuse puppies or any animal will die,1,1,0,0,0,0
esp_train_track_a_00221,To stay in the attic is crazy.,0,1,0,0,0,0
esp_train_track_a_00222,"They're a bunch of YouTubers, Amara's hair looks like shit, and @<username> is a childish asshole.",1,1,0,0,0,0
esp_train_track_a_00223,They only criticize you. You are the worst.,1,1,0,0,0,0
esp_train_track_a_00224,Idiots like they say like the @<username> canpatn worse than I denounce them,1,1,0,0,0,0
esp_train_track_a_00225,Like for you to come to Colombia-Barranquilla we love you greetings,0,0,0,1,0,0
esp_train_track_a_00226,I am the earthworm of love,0,0,0,1,0,0
esp_train_track_a_00227,What drugs leave you so touched?,0,0,0,0,0,1
esp_train_track_a_00228,"Oh, I hate tomatoes and vegetables.",0,1,0,0,0,0
esp_train_track_a_00229,I'm dying. They're close to 10M. Not at all.,0,0,0,0,0,1
esp_train_track_a_00230,At last he's a desperate scammer. Like you too.,0,0,1,0,0,0
esp_train_track_a_00231,I live in coquimbo chile ben please,0,0,0,1,0,0
esp_train_track_a_00232,"But the narco-government that allows this to happen does nothing, total migrants leave money for all INM, GN, PM, and CARTELES.",1,1,0,0,0,0
esp_train_track_a_00233,Hajaja I havent cried for that movie 😂😂😂,0,0,0,1,0,0
esp_train_track_a_00234,"Hello, how are you? Happy New Year. We had a really bad time.",0,0,0,0,1,0
esp_train_track_a_00235,I love him music video,0,0,0,1,0,0
esp_train_track_a_00236,There if you say that the @<username> sing badly you are pure <unk> no longer make videos are disgusting,1,1,0,0,0,0
esp_train_track_a_00237,"I don't like water either, but I hardly ever drink it. I just drink water.",0,0,1,0,0,0
esp_train_track_a_00238,Very good song I love it😍,0,0,0,1,0,0
esp_train_track_a_00239,What a cute video. I love them.,0,0,0,1,0,1
esp_train_track_a_00240,I'm afraid that September will traumatize me.,0,0,1,0,0,0
esp_train_track_a_00241,They're disgusting and the @<username> are much better than their silly videos are disgusting,1,1,0,0,0,0
esp_train_track_a_00242,@<username> see my comment you are the best that video made me cry,0,0,0,0,1,0
esp_train_track_a_00243,They are beautiful! I love the video! #sofami4ever,1,0,0,0,0,0
esp_train_track_a_00244,First time I see something like this. Incredible.,0,0,0,0,0,1
esp_train_track_a_00245,How can such a stupid video have such a reputation? Someone explain it to me.,0,0,0,1,0,1
esp_train_track_a_00246,"I don't think they'll be able to get out, but the cardboard ones are just as good.",0,0,0,0,0,1
esp_train_track_a_00247,"All dictators are the same liars, abusers and shamans!",1,1,0,0,0,0
esp_train_track_a_00248,Even I was scared. I wanted to put a plunger in it to see if it would work. I'm already in the hospital.,1,0,1,0,0,0
esp_train_track_a_00249,I got a knot in my stomach with this video.,0,1,0,0,1,0
esp_train_track_a_00250,And the worst part is getting burned.,0,1,0,0,0,0
esp_train_track_a_00251,Shut up you and your brother are worse they sing worse than the @<username> that different me from their screams,1,1,0,0,0,0
esp_train_track_a_00252,I love this song I keep listening to it #sofami,0,0,0,1,0,0
esp_train_track_a_00253,What a disgusting feeling. I felt nauseous with the rabbit's nose.,1,1,0,0,0,0
esp_train_track_a_00254,Everything they say is true. The only thing that's a lie is that Polynesians are worse than you.,1,1,0,0,0,0
esp_train_track_a_00255,I like how they sing. I'm Ayelen Comina.,0,0,0,1,0,0
esp_train_track_a_00256,That communism sucks.,0,1,0,0,0,0
esp_train_track_a_00257,How dare they take out the beautiful ones. I hate them.,1,1,0,0,0,0
esp_train_track_a_00258,"I love this song. Greetings from Santa Cruz, Bolivia.",0,0,0,1,0,0
esp_train_track_a_00259,"Hajajja, I loved it. Thank you.",0,0,0,1,0,1
esp_train_track_a_00260,"If I find a spider like that, I die because I'm so scared.",0,0,1,0,0,0
esp_train_track_a_00261,Poor little girl XD,0,0,0,1,0,0
esp_train_track_a_00262,"Terrible subject. I went crazy when he said, ""Omg, I look like a nose who"".",0,0,0,1,0,1
esp_train_track_a_00263,Very well explained!,0,0,0,1,0,0
esp_train_track_a_00264,"You are bad to him, poor dog.",1,0,0,0,1,0
esp_train_track_a_00265,I am afraid of putting him on I like him. And that I will see that guy:C,0,0,1,0,0,0
esp_train_track_a_00266,I hate it. It hurts.,1,1,0,0,0,0
esp_train_track_a_00267,"After listening to it, I had the slight impression that I made a mistake in my career.",0,1,0,0,0,1
esp_train_track_a_00268,Im wrong or the tiger is Juan.,0,0,0,1,0,0
esp_train_track_a_00269,"With the instability that's creating the petro, buyers are afraid.",0,1,1,0,0,0
esp_train_track_a_00270,How sad! <unk> *insert meme We are going for the change <unk>,0,0,0,0,1,0
esp_train_track_a_00271,I can't stop listening to it. I love them. I love them.,0,1,0,1,0,0
esp_train_track_a_00272,I started crying like I wasn't going to wake up one morning and my whole family laughed at me.,0,0,0,0,1,0
esp_train_track_a_00273,I hate them as they say that to the @<username>,1,1,0,0,0,0
esp_train_track_a_00274,Poor thing was with the dentist.,0,0,1,0,1,0
esp_train_track_a_00275,The hairert are very bad.,1,1,0,0,0,0
esp_train_track_a_00276,"What a terrible thing Pol Pot did, very sad. Greetings from Costa Rica",0,0,0,0,1,0
esp_train_track_a_00277,"It's a phenomenon that's occurring in several cities around the world, and the locals are seeing it as serious.",0,0,1,0,1,0
esp_train_track_a_00278,The craziest game I've ever seen in my life.,0,0,1,1,0,1
esp_train_track_a_00279,"You explain very well, I understand you.",0,0,0,1,0,0
esp_train_track_a_00280,"You're right, those suits are crap.",1,1,0,0,0,0
esp_train_track_a_00281,"If you love your country Venezuela, go back to your Venezuela and fight for your freedom.",1,1,0,0,0,0
esp_train_track_a_00282,I just recaptured when I was singing it and now it gives me a fucking Cringe ,1,0,0,0,0,0
esp_train_track_a_00283,I'm more scared when I see doctors at night.,0,0,1,0,0,0
esp_train_track_a_00284,"Hey, that's cool.",0,0,0,1,0,1
esp_train_track_a_00285,"Sorry, but your videos disgust me. I'm watching in quarantine.",1,1,0,0,0,0
esp_train_track_a_00286,In my opinion with or without autotune I'd win Bad Bunny Xd,0,0,0,1,0,0
esp_train_track_a_00287,"I'm surprised the camera, Ari doesn't move.",0,0,0,0,0,1
esp_train_track_a_00288,The best gift from mommy is a genius grandpa.,0,0,0,1,0,0
esp_train_track_a_00289,The best song ever heard,0,0,0,1,0,0
esp_train_track_a_00290,Like if you were scared of the movie as a kid,0,0,1,0,0,0
esp_train_track_a_00291,"Poor people, they are not to blame. Not the animal abuser.",0,0,0,0,1,0
esp_train_track_a_00292,"He fulfilled his dream of swimming. We're 10 million adventurers. It was easy, Dad.",0,0,0,1,0,0
esp_train_track_a_00293,And the municipality well thank you ,0,0,0,0,1,0
esp_train_track_a_00294,I used to like their videos worse. They're so disgusting lately... and they don't make me laugh anymore.,0,1,0,0,0,0
esp_train_track_a_00295,"To the shame of it, this is scarier than the dross videos.",0,0,1,0,0,0
esp_train_track_a_00296,"If they are ugly, they don't eat.",0,1,0,1,0,0
esp_train_track_a_00297,"Because it will be... prostitution, drugs everywhere... a delight for the gringos and Europeans.",0,1,0,1,0,0
esp_train_track_a_00298,"And the famous phrase shocking, mediocre and stupid. To lose is to gain a little.",1,1,0,0,0,0
esp_train_track_a_00299,He laughed at me with the i.c.k.k.c.k.,0,0,0,1,0,0
esp_train_track_a_00300,Fuck those who hate @<username>,1,1,0,0,0,0
esp_train_track_a_00301,What I think is that we are going to die.,0,0,1,0,0,0
esp_train_track_a_00302,"What a good song, I hope your next release is from a skyscraper",0,0,0,1,0,0
esp_train_track_a_00303,I wasn't expecting it at all.,0,0,0,0,0,1
esp_train_track_a_00304,"God, I'm freaking out!",0,0,0,1,0,1
esp_train_track_a_00305,I saw a video that is very scary,0,0,1,0,0,0
esp_train_track_a_00306,The other networks do it and don't give us anything.,0,0,0,1,0,0
esp_train_track_a_00307,Are these my ideas or is @<username> going too far?,0,0,0,0,0,1
esp_train_track_a_00308,I almost cried when you gave Aladdin the hat.,0,0,0,0,1,0
esp_train_track_a_00309,Somebody explain to me why in the minute @<username> you lower the lock you don't have to upload it,0,0,0,0,0,1
esp_train_track_a_00310,I love you Luisisho,0,0,0,1,0,0
esp_train_track_a_00311,The Mexicans made a meme of everything that grandson peña was doing and we are so behind on that eh,1,1,0,0,0,0
esp_train_track_a_00312,I am afraid of turning over.,0,0,1,1,0,0
esp_train_track_a_00313,I make it clearer than my life,0,0,0,1,0,0
esp_train_track_a_00314,What an unbearable hate your videos ahg you'll never be the best,1,1,0,0,0,0
esp_train_track_a_00315,I cant believe my comment got out.,0,0,0,0,0,1
esp_train_track_a_00316,Someone said Puerto Rico is my country.,0,0,0,1,0,0
esp_train_track_a_00317,This video is the culmination of The Hammer Law at @<username> Gracias.,0,0,0,1,0,1
esp_train_track_a_00318,What a disgusting video.,0,1,0,0,0,0
esp_train_track_a_00319,We need more cuy races.,0,0,0,1,0,0
esp_train_track_a_00320,Yoloriana is real omg no no I can't believe it no no no she's the best candion,0,0,0,0,0,1
