id,text,anger,disgust,fear,joy,sadness,surprise
mar_test_track_c_00064,The sounds of the songs made me so emotional that tears are flowing from my eyes.,,,,,,
mar_test_track_c_00065,The items you have collected for your hobby have created so much garbage in the house that now I feel nauseous.,,,,,,
mar_test_track_c_00066,"When I bought cosmetics, I was deeply saddened by the cruelty to animals.",,,,,,
mar_test_track_c_00067,"It is a shame that while wildlife species are being destroyed, traders are only making a profit and losing money.",,,,,,
mar_test_track_c_00068,"During this trek, we were very sad to see the damage done to the environment.",,,,,,
mar_test_track_c_00069,I was very surprised to see that the ball went out of the stadium!,,,,,,
mar_test_track_c_00070,"The noise pollution is more annoying than this garbage, it's just annoying!",,,,,,
mar_test_track_c_00071,School competitions increase the enthusiasm of the students.,,,,,,
mar_test_track_c_00072,"Communication plays an important role, as clear and open communication builds trust, understanding and intimacy in a relationship.",,,,,,
mar_test_track_c_00073,"Every word, every chapter of the fictional world shows me a new world, and takes my inner self on a pleasant journey.",,,,,,
mar_test_track_c_00074,The enthusiasm and response to Office Sports Day is growing at an astonishing rate.,,,,,,
mar_test_track_c_00075,"I had a glimpse of their service in the lobby of the hotel, which made our trip very comfortable and memorable.",,,,,,
mar_test_track_c_00076,"Corruption and the government's economic policies have threatened the economic stability of the state, this has increased my fears.",,,,,,
mar_test_track_c_00077,Misunderstandings and quarrels in relationships are now going through my head.,,,,,,
mar_test_track_c_00078,"I am afraid that the business partnership will be ruined, as it could waste investment.",,,,,,
mar_test_track_c_00079,I am satisfied and satisfied to celebrate this important occasion of my life with my family.,,,,,,
mar_test_track_c_00080,"I feel like I can't stop working all day long, and this unlimited housework has given me a lot of energy.",,,,,,
mar_test_track_c_00081,I was surprised to see that Christmas is celebrated here in such a big way.,,,,,,
mar_test_track_c_00082,The office environment is so stressful that I don't know how I'm going to handle it all!,,,,,,
mar_test_track_c_00083,"Seeing this photo of our family that was once together, it makes me feel a pain.",,,,,,
mar_test_track_c_00084,"Each voter has the right to cast one vote, which is used to elect representatives.",,,,,,
mar_test_track_c_00085,"When I think about exams, I get nervous, do I pass?",,,,,,
mar_test_track_c_00086,"I had hoped for career success, but due to constant failures, I am now disappointed.",,,,,,
mar_test_track_c_00087,Online education has provided more resources to the students.,,,,,,
mar_test_track_c_00088,Receiving the tax refund brought a smile of satisfaction on my face.,,,,,,
mar_test_track_c_00089,"Religions have specific rituals and practices, such as prayer, worship.",,,,,,
mar_test_track_c_00090,It is necessary to buy new items for decorating the house.,,,,,,
mar_test_track_c_00091,"Suddenly, the end of a favorite TV show brings anger and dissatisfaction.",,,,,,
mar_test_track_c_00092,The controversy had also created unnecessary tension among cricket fans of both countries.,,,,,,
mar_test_track_c_00093,"When I face these difficult challenges in life, I feel like I'm scared.",,,,,,
mar_test_track_c_00094,Famous singers in the field of music give unique experiences to the listeners through their various styles.,,,,,,
mar_test_track_c_00095,Not being able to find my mobile phone increased my fear.,,,,,,
mar_test_track_c_00096,The fabric of these curtains is dust-resistant and durable.,,,,,,
mar_test_track_c_00097,The boss's arrogant attitude and insulting behavior have pushed me into a fire of fierce anger.,,,,,,
mar_test_track_c_00098,Hearing the bad news from the doctor has made me lose all hope in life.,,,,,,
mar_test_track_c_00099,"Because of the stress of work, I can't spend enough time cooking, and it's spoiling the taste of my dishes, and it's making me irritable.",,,,,,
mar_test_track_c_00100,"The equipment used for cooking broke down, causing difficulties in my cooking, which has caused me to be upset.",,,,,,
mar_test_track_c_00101,How is it possible that after all this time the clothes have not dried?,,,,,,
mar_test_track_c_00102,"The cultural diversity of Pune is its characteristic, where traditions are respected.",,,,,,
mar_test_track_c_00103,The Municipal Corporation has repaired the roads in the city.,,,,,,
mar_test_track_c_00104,Regular exercise is essential for a healthy lifestyle.,,,,,,
mar_test_track_c_00105,Many new films are going to be released this month.,,,,,,
mar_test_track_c_00106,Various types of cooking workshops are organized.,,,,,,
mar_test_track_c_00107,Seeing the loss of human life and property due to war made me feel sad.,,,,,,
mar_test_track_c_00108,The silence and stillness in the hallway of my school is hurting my heart.,,,,,,
mar_test_track_c_00109,Reviewing endless novels and stories is sometimes a very frightening experience.,,,,,,
mar_test_track_c_00110,I was very upset by the loud noise at the party.,,,,,,
mar_test_track_c_00111,Reading the negative incident in the book of a favorite author created a lot of fear in my mind.,,,,,,
mar_test_track_c_00112,"To plan a successful birthday party, an attractive theme, entertaining games and a delicious meal are essential.",,,,,,
mar_test_track_c_00113,"No one can stop me from fulfilling my dreams, stop and see!",,,,,,
mar_test_track_c_00114,"To participate in the Olympics, athletes have to perform highly in special qualifying events of their sport and meet international standards.",,,,,,
mar_test_track_c_00115,"When you buy vegetables, you feel helpless and even angry because of the fraud.",,,,,,
mar_test_track_c_00116,Seeing today's movie made me smile.,,,,,,
mar_test_track_c_00117,This man is seeking the interests of the people and not the interests of his own people.,,,,,,
mar_test_track_c_00118,"I'm afraid that if the album fails, it will destroy all my hard work and dreams.",,,,,,
mar_test_track_c_00119,"Science and culture are constantly struggling with each other, this is causing a rift in the society.",,,,,,
mar_test_track_c_00120,"In the festival of Diwali, the joy of new clothes, the worship of God and the taste of sweets cheers my heart.",,,,,,
mar_test_track_c_00121,Of course! The atmosphere of family love is the greatest source of satisfaction in my life.,,,,,,
mar_test_track_c_00122,I am very sorry for not being able to come to the party.,,,,,,
mar_test_track_c_00123,"Marketing trends are changing so fast, I'm very surprised.",,,,,,
mar_test_track_c_00124,Wow! I didn't think this little statue could be so expensive!,,,,,,
mar_test_track_c_00125,My heart was filled with pride to see my team win.,,,,,,
mar_test_track_c_00126,The book had such an unexpected twist in the plot that the mind literally went numb.,,,,,,
mar_test_track_c_00127,"Suddenly, I was struck by a rainbow in the sky, the colors were so beautiful and attractive that I immediately turned my attention to it.",,,,,,
mar_test_track_c_00128,"No one liked the food I made, so it was very sad.",,,,,,
mar_test_track_c_00129,It is important to have knowledge of various languages.,,,,,,
mar_test_track_c_00130,"The flow of the river increases the humidity in the area, which provides proper nutrition to the plants.",,,,,,
mar_test_track_c_00131,Wow! Sudden heavy rains have created a flood risk!,,,,,,
mar_test_track_c_00132,"Abstract painting does not depict emotions, but creates an atmosphere of emotions with the help of colors and shapes.",,,,,,
mar_test_track_c_00133,The guidance of the school teachers is helpful for the students.,,,,,,
mar_test_track_c_00134,"With his eyes closed, the horror scenes of the film were visible to his eyes, and so the night's sleep became an unbearable terror.",,,,,,
mar_test_track_c_00135,"In the sacred atmosphere of that worship, I found a unique peace.",,,,,,
mar_test_track_c_00136,I am proud to see my contribution as a coach to the success of the players.,,,,,,
mar_test_track_c_00137,The despicable acts of the war criminals have created extreme hatred and contempt in my mind. This is a most despicable insult to human nature.,,,,,,
mar_test_track_c_00138,I am overwhelmed with excitement to have successfully planned to go to the village this year.,,,,,,
mar_test_track_c_00139,School trips increase the sense of cooperation among students.,,,,,,
mar_test_track_c_00140,The thought of war makes my blood boil; it is a monstrous act of violence that destroys life.,,,,,,
mar_test_track_c_00141,What do I do if the parachute doesn't open when I jump?,,,,,,
mar_test_track_c_00142,Sports education is emphasized in various schools.,,,,,,
mar_test_track_c_00143,"I hated the coffee maker in the hotel, how dirty it was!",,,,,,
mar_test_track_c_00144,There is a fear that genocidal wars are destroying humanity.,,,,,,
mar_test_track_c_00145,The uncertainty of the electoral situation has created a lot of panic and anxiety in my mind.,,,,,,
mar_test_track_c_00146,I am very upset with the hospital system because the treatment did not give the desired results as assured.,,,,,,
mar_test_track_c_00147,I feel like I've lost my passion for cooking forever.,,,,,,
mar_test_track_c_00148,I don't want to leave here.,,,,,,
mar_test_track_c_00149,What would happen if the old industries were to be closed down by another government?,,,,,,
mar_test_track_c_00150,"The sad song reminded me of the tragic events in my life, and once again I was afraid of loneliness.",,,,,,
mar_test_track_c_00151,Visiting historical sites is beneficial for education.,,,,,,
mar_test_track_c_00152,"The unusually high burden of household chores has deprived me of time for myself, and I have had outbursts of anger.",,,,,,
mar_test_track_c_00153,"No matter how much you hate me, how dare you play with my feelings?",,,,,,
mar_test_track_c_00154,I am nauseous from the smell of dirt in the hotel area.,,,,,,
mar_test_track_c_00155,Farmers have adopted new technologies to increase production.,,,,,,
mar_test_track_c_00156,I am very sorry that my favorite foods are no longer available.,,,,,,
mar_test_track_c_00157,"While reading this fiction story, the pain and struggle of the characters created a big stir in me.",,,,,,
mar_test_track_c_00158,"There is a shortage of space for Ganesh Mandap, if we do not listen under pressure, we have no choice but to protest.",,,,,,
mar_test_track_c_00159,I am worried about whether I will lose the elections without it.,,,,,,
mar_test_track_c_00160,"I thought it would take a long time to make this dish, but it's surprising how quickly it's made.",,,,,,
mar_test_track_c_00161,Sudden changes in the body and vague symptoms cast a shadow of fear over my mind.,,,,,,
mar_test_track_c_00162,I am anxious to correct the decorative mistakes in my sister's house.,,,,,,
mar_test_track_c_00163,I don't feel safe because of the rising crime in our neighborhood.,,,,,,
mar_test_track_c_00164,"The sweet substance, which used to be the cause of satiety, now reminds me of it.",,,,,,
mar_test_track_c_00165,"Today, after 10 years, my sister has tied me with a rakhi, and a special bond of happiness and harmony has been re-established in our brotherly relationship.",,,,,,
mar_test_track_c_00166,I feel bad that I don't have time for creative things because of my busy daily routine.,,,,,,
mar_test_track_c_00167,"With new fashion trends coming out every week, it's wrong to take advantage of people's emotions.",,,,,,
mar_test_track_c_00168,Teachers in schools are the guides in the learning process and build the confidence of the students.,,,,,,
mar_test_track_c_00169,I am very upset by the filth and filth in the prison.,,,,,,
mar_test_track_c_00170,It is hard to believe that the production of organic fertilizers has made such a big difference.,,,,,,
mar_test_track_c_00171,"People in the society don't let us play in the compound, we are being treated unfairly on holidays.",,,,,,
mar_test_track_c_00172,"At today's housewarming party, all the colleagues in the office came together and expressed their interest in seeing the new house.",,,,,,
mar_test_track_c_00173,There is a fear that withdrawing a fixed deposit before the deadline will cause loss instead of benefit.,,,,,,
mar_test_track_c_00174,The mind was filled with joy to see the brave soldiers fighting bravely for the defense of the country.,,,,,,
mar_test_track_c_00175,"There are various types of hospitals in the big cities, which include government, private and specialty hospitals.",,,,,,
mar_test_track_c_00176,"On our school trip, we visited a place we had no idea existed.",,,,,,
mar_test_track_c_00177,It is regrettable that another country has chosen the path of war.,,,,,,
mar_test_track_c_00178,"I am currently experiencing joy, new perspective and positive thoughts about life as I watch each film.",,,,,,
mar_test_track_c_00179,"Environmental principles are followed in the production of organic food, which maintains soil quality and biodiversity.",,,,,,
mar_test_track_c_00180,"Seeing the itinerant's lax and insensitive approach, I felt a strong hatred for him and have decided to boycott his services.",,,,,,
mar_test_track_c_00181,Every person in the household must be involved in the work.,,,,,,
mar_test_track_c_00182,I am very sad that my parents decided to change my school.,,,,,,
mar_test_track_c_00183,"Wow! I'm amazed at the beauty, the space management and the durability of this new furniture; it's amazing!",,,,,,
mar_test_track_c_00184,I was sick to my stomach when I saw the fish and dust-filled food outside the hotel.,,,,,,
mar_test_track_c_00185,Did you spoil my book so much? Learn to respect other people's things.,,,,,,
mar_test_track_c_00186,"The color of my hair blew the color of my face, what a shade of Kilswani!",,,,,,
mar_test_track_c_00187,The lack of cooperation of team members in the office has led to a loss of joy in the workplace.,,,,,,
mar_test_track_c_00188,I am deeply angry at the chaos that has ensued since the hurricane.,,,,,,
mar_test_track_c_00189,I am afraid of whether this food will be toxic.,,,,,,
mar_test_track_c_00190,Various sports activities are going on in the park in the city.,,,,,,
mar_test_track_c_00191,I was very happy to face the challenges of solving all the questions in the exam!,,,,,,
mar_test_track_c_00192,"Seeing the rude behavior of the people there, I hated them very much.",,,,,,
mar_test_track_c_00193,The story of the struggle of the characters in the story made my mind feel a deep sorrow.,,,,,,
mar_test_track_c_00194,"One good thought changed my outlook on life, how amazing!",,,,,,
mar_test_track_c_00195,"Seeing piles of files on the desk in the office made me think ""no it's not work"".",,,,,,
mar_test_track_c_00196,Seeing the speed and power of the waterfall made me very happy.,,,,,,
mar_test_track_c_00197,I am scared even when I wake up because of very scary dreams.,,,,,,
mar_test_track_c_00198,I can't believe my favorite football team actually won the game today!,,,,,,
mar_test_track_c_00199,Different types of flowers and trees were planted in this garden.,,,,,,
mar_test_track_c_00200,The poor quality of the goods in this mall has made me want to go shopping altogether.,,,,,,
mar_test_track_c_00201,Wow! I didn't think the new trade agreement would be finalized so soon!,,,,,,
mar_test_track_c_00202,I have become very uncomfortable with the same tiring tasks in the office.,,,,,,
mar_test_track_c_00203,The book exhibition features various authors.,,,,,,
mar_test_track_c_00204,"The preliminary result has increased my anxiety about my future, now the ground has shifted under my feet thinking about the final exam.",,,,,,
mar_test_track_c_00205,The study of computer science opens up new career opportunities.,,,,,,
mar_test_track_c_00206,Being in a crowd of tourists on a holiday is irritating.,,,,,,
mar_test_track_c_00207,The inspiring guidance of the school teachers has made every student's enthusiasm a delight.,,,,,,
mar_test_track_c_00208,"I found these holidays very expensive, I feel very uncomfortable.",,,,,,
mar_test_track_c_00209,"The fast fashion industry is damaging the environment, which makes me sad.",,,,,,
mar_test_track_c_00210,It is necessary to raise awareness about environmental protection.,,,,,,
mar_test_track_c_00211,I am very upset just thinking about the lifestyle that late nights and parties are a mess of daily routine.,,,,,,
mar_test_track_c_00212,Various ideas are exchanged in the conference.,,,,,,
mar_test_track_c_00213,"With the new decor, my house has become comfortable and stylish.",,,,,,
mar_test_track_c_00214,I was amazed at the knowledge of our new teacher!,,,,,,
mar_test_track_c_00215,The situation of declining customers and sales in the trade is very depressing.,,,,,,
mar_test_track_c_00216,I feel very anxious because I feel that my job is in danger.,,,,,,
mar_test_track_c_00217,I really enjoyed the experience of picnicking with friends.,,,,,,
mar_test_track_c_00218,Environmental degradation is all the result of our own greed and selfishness!,,,,,,
mar_test_track_c_00219,The company of my college friends has brought a different glow to my life. The moments with them are unforgettable for me.,,,,,,
mar_test_track_c_00220,"Today it takes a lot of time to do household chores, which makes me a little sad.",,,,,,
mar_test_track_c_00221,The details of the terms and conditions of the loan taken for the trade have been sought and are being discussed.,,,,,,
mar_test_track_c_00222,"When shopping, it is important to know what you like and what you don't like.",,,,,,
mar_test_track_c_00223,The acting skills of the actors and the storytelling skills of the directors are making the films more emotional and deep.,,,,,,
mar_test_track_c_00224,I got very nauseous because of the dirty smell when I was changing diapers.,,,,,,
mar_test_track_c_00225,We had a lot of fun at my friend's party last night.,,,,,,
mar_test_track_c_00226,The policies of the government did not expect such amazing results.,,,,,,
mar_test_track_c_00227,The lack of clean air in such a large hospital makes me hate management.,,,,,,
mar_test_track_c_00228,"I am sorry that due to other work, the leader will not be able to tour Simba today.",,,,,,
mar_test_track_c_00229,The roads are covered with snow and safety is at risk.,,,,,,
mar_test_track_c_00230,"Now I don't have time to read books, so I feel depressed.",,,,,,
mar_test_track_c_00231,"The flute varies in size and type. Some flutes are small and made of bamboo, while others are large and made of metal.",,,,,,
mar_test_track_c_00232,Seeing him alone and lost in an unknown place in a dream created immense grief and uneasiness in the mind.,,,,,,
mar_test_track_c_00233,"Today, I suddenly found a distant relative whose existence I did not know!",,,,,,
mar_test_track_c_00234,Special foods are prepared on different festivals.,,,,,,
mar_test_track_c_00235,This rapid development of new friendships is very surprising and unexpected!,,,,,,
mar_test_track_c_00236,It is important to take care of the little things.,,,,,,
mar_test_track_c_00237,Gardening brings peace of mind.,,,,,,
mar_test_track_c_00238,"On my way to the office, my car has been breaking down for three days in a row. I am very upset by the inaction of this repair center.",,,,,,
mar_test_track_c_00239,"My in-laws never accept me and do injustice to me, I have to suffer because of them.",,,,,,
mar_test_track_c_00240,I now have a strong dislike for this brand as I see the screen of the phone break on the first day.,,,,,,
mar_test_track_c_00241,"After preparing for the exam for the last two years, today I was disqualified due to a false reason.",,,,,,
mar_test_track_c_00242,I was saddened to see the damage caused by the gardening hobby.,,,,,,
mar_test_track_c_00243,"I was optimistic for them, but the defeat of my favorite team brought tears to my eyes.",,,,,,
mar_test_track_c_00244,It is hard to believe that the CT scan gave such a clear and detailed picture of the inside of your body.,,,,,,
mar_test_track_c_00245,"Today, an educational program is being organized in the school.",,,,,,
mar_test_track_c_00246,I lost my laptop and lost a lot of my important data and files.,,,,,,
mar_test_track_c_00247,My friend has been so badly injured in a daring climb that I am very worried about his health.,,,,,,
mar_test_track_c_00248,It is important to read the news every day.,,,,,,
mar_test_track_c_00249,Gardening is a hobby and a way of cultivating gardens.,,,,,,
mar_test_track_c_00250,The helplessness caused by the neglect in the hospital has created a tremendous sense of anger in my mind.,,,,,,
mar_test_track_c_00251,Science projects will be presented in the college today.,,,,,,
mar_test_track_c_00252,"The Lodge Resort has a fitness centre, which provides facilities for tourists to exercise and improve their health.",,,,,,
mar_test_track_c_00253,I was surprised to see sunlight in the jungle in the heavy rain.,,,,,,
mar_test_track_c_00254,"The declaration of ceasefire has stopped the violence, it has greatly increased the joy and hope of peace among the general public.",,,,,,
mar_test_track_c_00255,I am saddened by the cancellation of my travel plans.,,,,,,
mar_test_track_c_00256,Other governments have done us a great injustice by subsidizing farmers!,,,,,,
mar_test_track_c_00257,Fashion is the art of expressing oneself by innovating one's clothing medium against the backdrop of changing times.,,,,,,
mar_test_track_c_00258,The beauty of my favorite park is now lost; so I feel very bad.,,,,,,
mar_test_track_c_00259,I feel very sad that I have to leave the comfort of being at home and go back to the hostel for studying.,,,,,,
mar_test_track_c_00260,"Their cunning schemes have ruined the plans of the journey, which is very disgusting.",,,,,,
mar_test_track_c_00261,"Wow! The sun is shining and the air is cold, today's weather is perfect for my gardening!",,,,,,
mar_test_track_c_00262,Sculpture is a skill-developing hobby that encourages a person's creativity and builds courage.,,,,,,
mar_test_track_c_00263,We are very happy to see the families together on this occasion of the inauguration of the new house.,,,,,,
mar_test_track_c_00264,"I read the news of the crime in the newspaper, the pain of the victim was heartbreaking.",,,,,,
mar_test_track_c_00265,"The work of data analysis in the office is very important, and it also increases my ability to make good decisions.",,,,,,
mar_test_track_c_00266,Being late to my brother's house makes me feel strangely nervous.,,,,,,
mar_test_track_c_00267,I am very sorry that my wish to stay in this hotel could not be fulfilled.,,,,,,
mar_test_track_c_00268,"After all these years of spending time with my grandmother, I feel like I've gone back to my childhood.",,,,,,
mar_test_track_c_00269,"My crops were destroyed by the heavy rains, which made me very sad. I had worked so hard and spent so much time growing my crops.",,,,,,
mar_test_track_c_00270,"I was surprised to see that I was given praise, help and assurances of new equipment to do my homework.",,,,,,
mar_test_track_c_00271,It is important to study different types of music.,,,,,,
mar_test_track_c_00272,"In this story, my favorite fictional character, Batman, suffered a defeat, which was very sad.",,,,,,
mar_test_track_c_00273,I was very surprised to see that the new team defeated my favourite cricket team.,,,,,,
mar_test_track_c_00274,It is difficult for me to say goodbye to the characters who come to life on every page of my favorite story.,,,,,,
mar_test_track_c_00275,"The magnificence of the 108 carved pillars of the Kopeshwar Khidrapur Temple, the magnificence of the heavenly hall and the delicate sculpture have left me speechless.",,,,,,
mar_test_track_c_00276,"Wow, I'm amazed at this coloring book, how did you come up with such a beautiful and complex design?",,,,,,
mar_test_track_c_00277,Religion connects me to my own soul and makes me aware of my inner strength.,,,,,,
mar_test_track_c_00278,I'm afraid of what my son will do next in the fashion world.,,,,,,
mar_test_track_c_00279,"While skydiving and flying in the sky, I felt that I was free from all ties.",,,,,,
mar_test_track_c_00280,Losing money in trading has created a different kind of frustration.,,,,,,
mar_test_track_c_00281,I was angry that the state of the environment has deteriorated due to the remoteness of nature and human intervention.,,,,,,
mar_test_track_c_00282,"I have to constantly struggle to grow and develop my business, but I don't think I can do it all by myself.",,,,,,
mar_test_track_c_00283,"These birds are very important elements of nature, they help us by spreading pollen and eating insects.",,,,,,
mar_test_track_c_00284,The sad ending of that fictional character has made my heart sad.,,,,,,
mar_test_track_c_00285,"The cheap, poor quality wallpaper made the whole room feel cluttered.",,,,,,
mar_test_track_c_00286,"Listening to the songs while washing clothes made me feel very good, a different kind of enthusiasm came.",,,,,,
mar_test_track_c_00287,It is very irritating that there are constant problems due to health problems.,,,,,,
mar_test_track_c_00288,I am sorry that the beauty of nature is being eroded by global warming.,,,,,,
mar_test_track_c_00289,I am very happy to have the opportunity to contribute to the development of the country and the service to the people.,,,,,,
mar_test_track_c_00290,I didn't think my new time-pass game would bring so much joy and satisfaction.,,,,,,
mar_test_track_c_00291,India has many affordable and quality healthcare plans available for senior citizens to help meet their medical needs.,,,,,,
mar_test_track_c_00292,Preparations are underway for small and large events at the school.,,,,,,
mar_test_track_c_00293,I am sorry to see that natural resources are being harmed.,,,,,,
mar_test_track_c_00294,"The wedding ceremony is full of laughter, dance and love, which has given a new lease of life to my life.",,,,,,
mar_test_track_c_00295,It is necessary to follow the safety rules while driving.,,,,,,
mar_test_track_c_00296,"I hate reading the missing facts and irrelevant thoughts in his book style, which makes reading a book a boring experience.",,,,,,
mar_test_track_c_00297,It is very disgusting that the interference of politics in sports is undermining the hard work of the athletes and doing injustice to them.,,,,,,
mar_test_track_c_00298,"Bollywood movies show a wonderful blend of Indian culture, music and dance.",,,,,,
mar_test_track_c_00299,Studying painting helps to boost morale.,,,,,,
mar_test_track_c_00300,"Corruption in politics hinders the development of the country and causes financial loss to the people, this tendency is upsetting to me.",,,,,,
mar_test_track_c_00301,I am excited to see the improvement in medical treatments due to new technologies.,,,,,,
mar_test_track_c_00302,Students should focus on school studies.,,,,,,
mar_test_track_c_00303,New techniques are used in science projects.,,,,,,
mar_test_track_c_00304,I am very upset to see the low respect of that seller towards the customers.,,,,,,
mar_test_track_c_00305,I was angry because she flatly refused to cook.,,,,,,
mar_test_track_c_00306,"The failure of the recipe wasted all the ingredients, and it was very painful.",,,,,,
mar_test_track_c_00307,I never thought that I would get the opportunity to work as a public representative.,,,,,,
mar_test_track_c_00308,"Bribery in politics once again threatened the justice and morality of the society, and this happened unpleasantly.",,,,,,
mar_test_track_c_00309,It is satisfactory that the voice of every citizen is taken into consideration in a democracy.,,,,,,
mar_test_track_c_00310,"I was very angry when my brother decided to live alone, because it affected the whole family.",,,,,,
mar_test_track_c_00311,I am very upset that my personal information seems to be in danger due to the lack of security of data analytics.,,,,,,
mar_test_track_c_00312,The method of making tea varies from house to house.,,,,,,
