id,text,anger,disgust,fear,joy,sadness,surprise
swa_test_track_c_00075,Tanzanian <unk> they don't say five anymore??,,,,,,
swa_test_track_c_00076,@<username> @<username> #shangwenautukufu for everything we are grateful to Allah,,,,,,
swa_test_track_c_00077,"@sorrynotsorry: ""I'm not looking for a girl, I'm looking for a boy""",,,,,,
swa_test_track_c_00078,Do you think that calling a mule bulky or a hulk is an insult?,,,,,,
swa_test_track_c_00079,"This is a good one, but I don't know who the captain will be.",,,,,,
swa_test_track_c_00080,"Next year you'll pay me just to vote, I can't get up to look for a job I'll be president with connections too <unk>",,,,,,
swa_test_track_c_00081,@username Mbone is black and you are white?,,,,,,
swa_test_track_c_00082,Josehonyeshea red flags where you are onaga he is talking,,,,,,
swa_test_track_c_00083,Hawaii is a place where you can't go wrong... (and I'm not kidding) Hawaii is a place where you can't go wrong.,,,,,,
swa_test_track_c_00084,And the smell comes out like he ate a goat.,,,,,,
swa_test_track_c_00085,Alcoholism ends but problems do not?,,,,,,
swa_test_track_c_00086,"@sorrynotsorry I'm not a fan of the ""sorrynotsorry"" but I'm not a fan of the ""sorrynotsorry""",,,,,,
swa_test_track_c_00087,Wow now where is this and I grew up I bought a sukuma I'm going to cook <unk>,,,,,,
swa_test_track_c_00088,"The Karaos at Railway take a lot of money from these matatus...one goes in and gets it, the other later and not his problem the other one wins",,,,,,
swa_test_track_c_00089,"Why do men get mad at make up, weaves, wigs, etc?",,,,,,
swa_test_track_c_00090,Naishaaa😂😂😂 people haven't touched the game,,,,,,
swa_test_track_c_00091,@<username> #ShowKonki Together with <unk>,,,,,,
swa_test_track_c_00092,Who's that picture of?,,,,,,
swa_test_track_c_00093,This guy who was given to me in Milan is gay but I don't understand him,,,,,,
swa_test_track_c_00094,Now what is that?,,,,,,
swa_test_track_c_00095,There are people who want to be black? Everybody wants to be lightskin,,,,,,
swa_test_track_c_00096,What do children carry when they return to school? What do children carry when they return to school?,,,,,,
swa_test_track_c_00097,So there's a guy named Safaree and you expect that guy to be calm in a relationship?,,,,,,
swa_test_track_c_00098,The kitchen is not to be done vetting that guy is very nice.,,,,,,
swa_test_track_c_00099,#Strawberry @<username> REPRESENTING KASARANI MWIKI My hood is locked until the end,,,,,,
swa_test_track_c_00100,"@twitter: I'm not sure what you mean by ""Tweet me"" - I'm not sure what you mean by ""Tweet me"" - I'm not sure what you mean by ""Tweet me"" - I'm not sure what you mean by ""Tweet me""",,,,,,
swa_test_track_c_00101,"But the fact that Kenya is not blessed with beautiful women, if you think this statement is false, take your time.",,,,,,
swa_test_track_c_00102,Thank you very much,,,,,,
swa_test_track_c_00103,@<username> @<username> Together with #BarakaZaMilele,,,,,,
swa_test_track_c_00104,"Politicians have one thing in common: they ignore calls and texts, and if they don't, we won't get there.",,,,,,
swa_test_track_c_00105,p n time mommy is awake let me go back to be with her,,,,,,
swa_test_track_c_00106,"If you're with a man, you'll see the movie The Fault in Our Stars.",,,,,,
swa_test_track_c_00107,"The day they dig the grave of dem amepas, I will believe there is equality!",,,,,,
swa_test_track_c_00108,"The fresh milk is a cup of tea book 150sh, because that milk has judged the man!",,,,,,
swa_test_track_c_00109,"The God of Abraham, David and Jacob <unk>",,,,,,
swa_test_track_c_00110,"@Susanna: I don't know what you're talking about, but I'm not sure what you're talking about. ",,,,,,
swa_test_track_c_00111,Single mothers aka Twitter hunnies are the ones who take care of other children,,,,,,
swa_test_track_c_00112,I'm going to be in the cafeteria at 7pm and I'm going to be talking about orthopedics.,,,,,,
swa_test_track_c_00113,You sleep peacefully when you turn around you remember the account balance is negative you miss sleeping ,,,,,,
swa_test_track_c_00114,"""I'm not going to lie, the people who are making money off of sports betting are lying to us that they grew up there before their license was revoked.",,,,,,
swa_test_track_c_00115,People who hadn't grown up for 7 days yes go that sol saturday with new clothes yes they have grown up voice sol nare hahahaha,,,,,,
swa_test_track_c_00116,I don't know what posture is. It's a bit of a slap.,,,,,,
swa_test_track_c_00117,"I'm not sure what you mean by ""they're not good enough"" but the team has a negative goal difference after 13 games.",,,,,,
swa_test_track_c_00118,Poison - Kakamega highway where Obunga there is another smell can be a fly,,,,,,
swa_test_track_c_00119,Why don't you use it?,,,,,,
swa_test_track_c_00120,@<username> has grown very much,,,,,,
swa_test_track_c_00121,I'm not sure if it's the same but I'm halfway through the game and I'm still not sure if it's the same but I'm still not sure.,,,,,,
swa_test_track_c_00122,"@<username> Thank you for visiting us, welcome back for more exhilarating experiences with us @<username>",,,,,,
swa_test_track_c_00123,I am a Kenyan politician and a leader.,,,,,,
swa_test_track_c_00124,Someone has given nine meters <unk>,,,,,,
swa_test_track_c_00125,Netflix said they won't give us Daredevil season 3 smh,,,,,,
swa_test_track_c_00126,I'm going to do it until the devil is afraid.,,,,,,
swa_test_track_c_00127,@<username> hahaha I thought you had a passion for art you would come up in the morning and try to win kejani all day,,,,,,
swa_test_track_c_00128,You're a caretaker and you're a bad spirit.,,,,,,
swa_test_track_c_00129,"I'm not sure if I'm allowed to have long hair in my house, but I'm not allowed to have long hair in my house, so I'm not allowed to have long hair in my house.",,,,,,
swa_test_track_c_00130,But Stella didn't mind that 4 feet Japanese man up was loaded,,,,,,
swa_test_track_c_00131,I've noticed something here. If you see someone calling themselves I don't know. That's just an HTML.,,,,,,
swa_test_track_c_00132,Anyway it's like my body has completely rejected cheap alcohol,,,,,,
swa_test_track_c_00133,"Let me text him. Shein, tell me how much.",,,,,,
swa_test_track_c_00134,"A young hensam walking around with a pair of scissors is ""alamsiki mtamashati"" aahh kumamaye😂",,,,,,
swa_test_track_c_00135,"Giroud out Gignac in, they give a thorn in the side now",,,,,,
swa_test_track_c_00136,@<username> There's a guy who was told that the gym would make his dick smaller. He's never come back haha,,,,,,
swa_test_track_c_00137,"I've heard my boyfriend say ""I'm going to kill you"" to his wife, but I'm not sure what to do with it.",,,,,,
swa_test_track_c_00138,"The rain is pouring, the signal is broken, the only station is a soap opera, it's a torment.",,,,,,
swa_test_track_c_00139,The pictures of the Khalwale with the stones will grow and pull up and there is a 2022 Mr. Akihustle vote haha,,,,,,
swa_test_track_c_00140,Tuanzebe is now that young man?,,,,,,
swa_test_track_c_00141,"What's wrong with this rain, don't calm down ah",,,,,,
swa_test_track_c_00142,@<username> #TeamCuacua together very much,,,,,,
swa_test_track_c_00143,@username I'm using cricfree and that shit is always behind by 2 minutes I don't know if it's my net or what,,,,,,
swa_test_track_c_00144,But I also have ten of these things I'm printing.,,,,,,
swa_test_track_c_00145,"Early birds are like worms, all of you go back to sleep.",,,,,,
swa_test_track_c_00146,I've seen a gym instructor say that the gym starts on Monday and it's cheesecake and I'm here.,,,,,,
swa_test_track_c_00147,@<username> <unk>His one and only Freddy McGregor is remembered #ReggeaSplash,,,,,,
swa_test_track_c_00148,@<username> Very much,,,,,,
swa_test_track_c_00149,Second Sunday of the month Twenty-second,,,,,,
swa_test_track_c_00150,The man is thin but carries the pregnancy like a triangle,,,,,,
swa_test_track_c_00151,@<username> Salimia all Laikipians and We are together saana,,,,,,
swa_test_track_c_00152,What did you eat for lunch today?,,,,,,
swa_test_track_c_00153,Am I the only one who doesn't go on a date?,,,,,,
swa_test_track_c_00154,I've seen it on edgar that the lady of freebies has to compare ba intl artists with their photoshoots. Or am I misunderstanding?,,,,,,
swa_test_track_c_00155,You've just eaten the old ones and then you've settled down.,,,,,,
swa_test_track_c_00156,This case was given to the Supreme Court. The lawyers were admitted to the court quickly.,,,,,,
swa_test_track_c_00157,Murkomen also missed this Kenya I will know there is corruption,,,,,,
swa_test_track_c_00158,People have been stealing from us since independence and you sympathize with them when they steal sheep,,,,,,
swa_test_track_c_00159,That player has hit the iron head and it is a shield 😂,,,,,,
swa_test_track_c_00160,"The second part of the ""School of Peace"" is a little bit more subtle, but it's a little bit more subtle.",,,,,,
swa_test_track_c_00161,I love my mommy fat fat!!,,,,,,
swa_test_track_c_00162,@<username> thing...even you I've been waiting for you let me go now in peace,,,,,,
swa_test_track_c_00163,"Today is the day the makanga will just exploit the wood, the wood place is hamosene....I don't know the rain is related to the fare.",,,,,,
swa_test_track_c_00164,"This is a great site, but I'm still not sure how to use it. #sorrynotsorry",,,,,,
swa_test_track_c_00165,@<username> Add to list,,,,,,
swa_test_track_c_00166,@<username> @<username> @<username> Included,,,,,,
swa_test_track_c_00167,"""User name is not a word, but a word, and I'm not going to lie, I'm not going to lie, I'm not going to lie, I'm not going to lie"" - ""User name is not a word, but a word, and I'm not a word"" - ""User name is not a word, I'm not a word"" - ""User name is not a word"" - ""User name is not a word""",,,,,,
swa_test_track_c_00168,This cold is this street wants someone,,,,,,
swa_test_track_c_00169,@username @username Also known as mm,,,,,,
swa_test_track_c_00170,I remember when I was asked for overtime allowance I was told madam claims there is no such thing.,,,,,,
swa_test_track_c_00171,The Shiite ninja took his sword.,,,,,,
swa_test_track_c_00172,Np culture Nikki Mbishi on the head I'm high on the back I'm with a Kush bag next to the mother children and the other momushka when we're in bed it's like a spider's web until there's a sunrise,,,,,,
swa_test_track_c_00173,Giving students a midterm break during the weekend is wrong for children,,,,,,
swa_test_track_c_00174,@username> @<username> @<username> #QwetuAsubuhi For the full fun of starting your day Tuned to Qwetu Radio,,,,,,
swa_test_track_c_00175,"We recently booked our client at La Maison Royale Nairobi, a 4 star superior boutique business hotel with a French taste it did not disappoint. @<username> ##URL##",,,,,,
swa_test_track_c_00176,@<username> Yes. Because I wanted to be scratched everywhere I browsed?,,,,,,
swa_test_track_c_00177,"The hair is not the same as the beard, but the hair is the same as the beard, and the beard is the same as the beard.",,,,,,
swa_test_track_c_00178,"In American movies, they dig entire graves with nothing but spades, and build houses with nothing but wood.",,,,,,
swa_test_track_c_00179,@<username> #Wakstikitaka Together with,,,,,,
swa_test_track_c_00180,God First,,,,,,
swa_test_track_c_00181,Mko sure these highschool teachers don't change these magyaldem,,,,,,
swa_test_track_c_00182,How to make a cigarette in Kenya?,,,,,,
swa_test_track_c_00183,What has been accomplished with the gourd?,,,,,,
swa_test_track_c_00184,I live and eat by the grace of God @<username> @<username> #MileleGospelSunday,,,,,,
swa_test_track_c_00185,My best tiktok account is that guy huendaga akitest loyalty among couples hahaha,,,,,,
swa_test_track_c_00186,Anyway at the end of the day it's not the same either?,,,,,,
swa_test_track_c_00187,#JamboKenya Kenyans given special IDs in the fight against terrorism @<username> @<username>,,,,,,
swa_test_track_c_00188,"I'm not going to say there's no father figure there but believe me, dads are not magical bullets to good parenting. There's lots of spoiled kids (or just plain rebellious, experimenting kids like Ashley here) with present dads.",,,,,,
swa_test_track_c_00189,@SanaSanaSanaSanaSanaSanaSanaSanaSanaSanaSanaSanaSanaSanaSanaSanaSanaSanaSanaSanaSanaSanaSanaSanaSanaSanaSanaSanaSanaSanaSanaSanaSanaSanaSanaSanaSanaSanaSanaSanaSanaSanaSanaSanaSanaSanaSanaSanaSanaSanaSanaSanaSanaSanaSanaSanaSanaSanaSanaSanaSanaSanaSanaSanaSanaSanaSanaSanaSanaSanaSanaSanaSanaSanaSanaSanaSanaSanaSanaSanaSanaSanaSanaSanaSanaSanaSanaSanaSanaSanaSanaSanaSanaSanaSanaSanaSanaSanaSanaSanaSanaSanaSanaSanaSanaSanaSanaSanaSanaSanaSanaSanaSanaSanaSanaSanaSanaSanaSanaSanaSanaSanaSanaSanaSanaSanaSanaS,,,,,,
swa_test_track_c_00190,Thank you very much.,,,,,,
swa_test_track_c_00191,"#StrawberryToday: The ""StrawberryToday"" is a day to remember the ""StrawberryToday"" is a day to remember the ""StrawberryToday"" is a day to remember the ""StrawberryToday""",,,,,,
swa_test_track_c_00192,"I'm not sure if I'm going to be able to do it, but I'm going to have to ask you to give me a shout out and an engagement for my tweets.",,,,,,
swa_test_track_c_00193,What Mbappe would take with him is a ball,,,,,,
swa_test_track_c_00194,"I'm not sure if this is a new tweet or a new post, but I'm not sure if this is a new post or a new post.",,,,,,
swa_test_track_c_00195,"@sorrynotsorry I'm going to have to go back and check it out, it's a shame.",,,,,,
swa_test_track_c_00196,"I'm going to have to go back to the ""Values"" section of the site, and I'm going to have to go back to the ""Values"" section of the site, because I'm not sure if I'm going to be able to find the ""Values"" section of the site, but I'm going to have to go back to the ""Values"" section.",,,,,,
swa_test_track_c_00197,Every man has a voice money is the volume.,,,,,,
swa_test_track_c_00198,"""You're a safe abortion, and you're all losers need Jesus.",,,,,,
swa_test_track_c_00199,Who else would have been able to get a good look at the mushroom in the rain?,,,,,,
swa_test_track_c_00200,"If you get dem on the act, what will you do?",,,,,,
swa_test_track_c_00201,"Since I know women only borrow money from guys they don't like, say if you ask me for money it's just a block you eat",,,,,,
swa_test_track_c_00202,@<username> @<username> League of winners meet in Galilee #BarakaZaMilele,,,,,,
swa_test_track_c_00203,Martial was brought in at the local fair and they shouted as if they had won,,,,,,
swa_test_track_c_00204,I'm a girl I'm dms these streets are not always connected...,,,,,,
swa_test_track_c_00205,@<username> We will come with Konshens to get you in😂,,,,,,
swa_test_track_c_00206,I haven't laughed like today aki 😂😂😂my brother says the same thing he is asked for food I say orze the same thing I was doing mum I cried and ran out😂,,,,,,
swa_test_track_c_00207,@username This story is complicated to overcome his death,,,,,,
swa_test_track_c_00208,"Nigerians are looking for jobs in Kenya, how unemployed and poor is your country... #Nigeriavskenya and yall here bragging I think they have photoshop it they grow with it",,,,,,
swa_test_track_c_00209,On the point of Burale suits,,,,,,
swa_test_track_c_00210,"I've seen pictures of her with her nails on, and I've even seen her call her a girl.",,,,,,
swa_test_track_c_00211,"Now I'm sick of you, it's ivo. like that!",,,,,,
swa_test_track_c_00212,@<username> Alas it's true up there I like I was getting tired of putting a picture here they were there calling me free and I suspected haha waaaaah,,,,,,
swa_test_track_c_00213,He said he's coming home to call me. Now I'm giving money to the Germans.,,,,,,
swa_test_track_c_00214,But if the situation is bad at home... wouldn't this blaza of ours who is out of the house all the time be found with the flu in Maju?,,,,,,
swa_test_track_c_00215,"@sorrynotsorry I'm not sure if I'm going to be able to make it to the end of the #Sorrynotsorry, but I'm going to try.",,,,,,
swa_test_track_c_00216,@<username> @<username> #Kuihuria We are very close,,,,,,
swa_test_track_c_00217,My best friend's demos are waiting for me to get to the rooftop.,,,,,,
swa_test_track_c_00218,I doubt I can see you up there with the doo mob beating me. Unless you're praying praying you're afraid you won't get free things,,,,,,
swa_test_track_c_00219,The endurance these madems have.. Heeeeh.... I've never cooked a kidney,,,,,,
swa_test_track_c_00220,Let me see who is being brought to my area by kuccps,,,,,,
swa_test_track_c_00221,Where are the UON people going now?,,,,,,
swa_test_track_c_00222,@<username> @<username> Kaeendee Sana is a Japanese actress.,,,,,,
swa_test_track_c_00223,"@username: ""But you're not the only one who's been doing this.",,,,,,
swa_test_track_c_00224,What's Larry doing up there?,,,,,,
swa_test_track_c_00225,@<username> Welcome to the world,,,,,,
swa_test_track_c_00226,Bigwigs have said seven seven is holiday or nah,,,,,,
swa_test_track_c_00227,Thank you very much @<username> @<username> @<username> #CountryRoadsKE,,,,,,
swa_test_track_c_00228,But madam block whatsapp no yo is to say you are a virgin,,,,,,
swa_test_track_c_00229,I don't know why I'm hanging on low moods every crisis bag is a bad situation,,,,,,
swa_test_track_c_00230,"So, entering the street nkamshow I arrived and yy was ready. Some few minutes later nkamchapia place was set up by pro box,( where nduthi is very expensive to use). He told me to follow the only way to meet. Being a few meters away.....",,,,,,
swa_test_track_c_00231,"""Oh, that woman is cooking stones, and the children are thinking it's food...",,,,,,
swa_test_track_c_00232,Yesterday Raiya was beaten up by teargas in the street close the works yes live in the street and yet the enumerators did not arrive...smh,,,,,,
swa_test_track_c_00233,Schools are closed or I'm the same <unk>,,,,,,
swa_test_track_c_00234,Teletubbies fighting with dolly?,,,,,,
swa_test_track_c_00235,I am a foreman from Kenya and I have to retire early,,,,,,
swa_test_track_c_00236,"The Boda Boda people, especially the Huku estate, are like the ones who will be crushed if they choose to give way to school buses and school going children.",,,,,,
swa_test_track_c_00237,"Someone has called the password and given it, what are you laughing at now?",,,,,,
swa_test_track_c_00238,No one can miss me until I speak?,,,,,,
swa_test_track_c_00239,You're always so in love with me ##URL##,,,,,,
swa_test_track_c_00240,Thank you for sending it ##URL##,,,,,,
swa_test_track_c_00241,"United have been trying to get the most out of the team for a while now, but they are now in the middle of a very expensive squad.",,,,,,
swa_test_track_c_00242,@<username> A woman without a belly is a wuss,,,,,,
swa_test_track_c_00243,"I haven't received any morning babe text today. I'm just a little late, let me buy some mbs.",,,,,,
swa_test_track_c_00244,"""You say, 'Let the weavers be given to the weavers,' but",,,,,,
swa_test_track_c_00245,Who is this Andrew Tate who is banned everywhere surely ,,,,,,
swa_test_track_c_00246,"If city-zens are people who live in the city, those who live in the suburbs will be called to come.",,,,,,
swa_test_track_c_00247,You've been waiting until you've analyzed all the games of spesa. They're all gone. You don't have a dumbbell.,,,,,,
swa_test_track_c_00248,If you're still talking to your mouth you have a very very long way to go!!,,,,,,
swa_test_track_c_00249,There's a pavement overlooking the Naivas Mountain Mall.,,,,,,
swa_test_track_c_00250,@<username> Welcome to your father,,,,,,
swa_test_track_c_00251,"I'm not sure if I'm going to be able to do it, but I'm going to have to ask my dad to tell me about some of the things that are trending on social media, and I'm going to say, ""Just tell me, or he's going to tell me a story with people, or his job, or his friends"". He speaks like he's so informed and to make it more legitimate.",,,,,,
swa_test_track_c_00252,Wah si hawa of the mother of karatina market was horny ,,,,,,
swa_test_track_c_00253,We are arriving directly to the signal Iduna Park,,,,,,
swa_test_track_c_00254,@<username> APAMBANE and HALI ZAKE He is a member of the,,,,,,
swa_test_track_c_00255,We are together <unk>%,,,,,,
swa_test_track_c_00256,Many madems don't even have funny faces. They're always gas.,,,,,,
swa_test_track_c_00257,Lmao emba have people carrying you around without masks,,,,,,
swa_test_track_c_00258,And you asked when this politics will end. It's like a prophecy.,,,,,,
swa_test_track_c_00259,#username #username #Italy very much,,,,,,
swa_test_track_c_00260,"@UserName: No, that's not ignorance. That's not right. That's a foolish man.",,,,,,
swa_test_track_c_00261,"He's a liar, he's carrying his sheets, maybe he's carrying their sheets, there's something we're hiding, hold the bet and wait.",,,,,,
swa_test_track_c_00262,This month you call a guy who doesn't call for a while and he thinks you want to ask him for money or the deal was made you want to make a deal with him.,,,,,,
swa_test_track_c_00263,"I'm not sure if I'm going to be able to make it this week, but I'm going to have to wait until I get back to the gym to get my hands on a new one. #Fitness #Fitness #Fitness #Fitness #Fitness #Fitness #Fitness #Fitness #Fitness #Fitness #Fitness #Fitness #Fitness #Fitness #Fitness #Fitness #Fitness #Fitness #Fitness #Fitness #Fitness #Fitness #Fitness #Fitness #Fitness #Fitness #Fitness #Fitness",,,,,,
swa_test_track_c_00264,@<username> @<username> Return the money of the patients,,,,,,
swa_test_track_c_00265,"When I graduate I'm told to introduce myself I have to say that degree, I suffer a lot",,,,,,
swa_test_track_c_00266,Haka kamtoi ka Ronaldo is happy money is there and is the only child to a single father,,,,,,
swa_test_track_c_00267,@<username> He will wait a long time,,,,,,
swa_test_track_c_00268,"@<username> Hahaha yeah that's how I woke up hungry I'll have to cook first, that's how I found out I didn't eat",,,,,,
swa_test_track_c_00269,Is it the rain or the ocean that's upside down?,,,,,,
swa_test_track_c_00270,"I'm going to try to get a new one today, but I'm not sure if it's a good idea to use the blindfold or the blindfold, as the blindfold is a bit of a stretch, but I'm not sure if it's a good idea to use the blindfold.",,,,,,
swa_test_track_c_00271,Hahaha wuueeh you said today is die driver die makanga,,,,,,
swa_test_track_c_00272,It's something about the body and the face. Try it.,,,,,,
swa_test_track_c_00273,Nairobi peeps be blowing errthing out of proportion smh even that rain also rained here yesterday,,,,,,
swa_test_track_c_00274,"@sorrynotsorry: If you're not sure what to do, you can just go ahead and do it.",,,,,,
swa_test_track_c_00275,@<username> Alafu you pass by there githurai airport you write a whole head,,,,,,
swa_test_track_c_00276,@<username> They will pray for us at Woi Road,,,,,,
swa_test_track_c_00277,"In 10 years Ghana will be tired of those Americans, they use this country as an aesthetic <unk>s <unk>",,,,,,
swa_test_track_c_00278,"@sorrynotsorry: I'm not sure if you're aware of the fact that I'm a woman, but I'm not sure if you're aware of the fact that I'm a woman, but I'm not sure if you're aware of the fact that I'm a woman, but I'm not sure if you're aware of the fact that I'm a woman.",,,,,,
swa_test_track_c_00279,@<username> Thank you very much,,,,,,
swa_test_track_c_00280,"I'm sure you don't need to play with him. Enter the box brathe, that's how you come to subscribe to sambua tariff, you can tea!",,,,,,
