id,text,anger,disgust,fear,joy,sadness,surprise
esp_test_track_c_00073,I've served too much for the primary. Thank you.,,,,,,
esp_test_track_c_00074,I already saw it. I cried. I'm very sentimental.,,,,,,
esp_test_track_c_00075,"Just like they grab that doll, they're gonna fight us when we play with their shitty selection.",,,,,,
esp_test_track_c_00076,"""Everyone who criticizes shows that his life is going badly"" yes, as when you were criticizing Kenya operated asshole :v",,,,,,
esp_test_track_c_00077,@username means a lot of feeling poor people,,,,,,
esp_test_track_c_00078,What a nice family.,,,,,,
esp_test_track_c_00079,It was very sad!,,,,,,
esp_test_track_c_00080,That beauty of belladonna.,,,,,,
esp_test_track_c_00081,"Hahah 😂😂😂 buy a coat, these young women, that's the wise advice.",,,,,,
esp_test_track_c_00082,"@<username> Now he's doing political proselytism, what a pity!",,,,,,
esp_test_track_c_00083,"What a wonderful channel 😍, my teacher doesn't understand anything :c",,,,,,
esp_test_track_c_00084,A student riot is coming.,,,,,,
esp_test_track_c_00085,But stop pointing that gun at me.,,,,,,
esp_test_track_c_00086,What the hell?,,,,,,
esp_test_track_c_00087,Moment screamed and gave me epilepsy follow me on tik tok (beast of the forest2.0)... I'm still in shock,,,,,,
esp_test_track_c_00088,"The saddest chapter in our history, thanks for your videos.",,,,,,
esp_test_track_c_00089,You eat too much junk... kebab is the most cochinachi thing on the planet...,,,,,,
esp_test_track_c_00090,They are. A. Asco. Y. Idiots.,,,,,,
esp_test_track_c_00091,My ears are bleeding.,,,,,,
esp_test_track_c_00092,"Wow, I'm surprised. I don't know what to say. I'm speechless.",,,,,,
esp_test_track_c_00093,What a horror  the birds,,,,,,
esp_test_track_c_00094,"It's strange. I saw Coraline today and I was disturbed. Even on YouTube, she reminds me of her.",,,,,,
esp_test_track_c_00095,Fan of @username but what a stupid video haha,,,,,,
esp_test_track_c_00096,Great and even gave me horror xD okno,,,,,,
esp_test_track_c_00097,Poor @<username> but with faith no porfa I subscribe,,,,,,
esp_test_track_c_00098,I don't like it when they speak ill of Leslie.,,,,,,
esp_test_track_c_00099,"Criminal enterprise, misogynist, cruel, pedophile, concealer of the truth, an obstacle to science.",,,,,,
esp_test_track_c_00100,She was a worthy representative of the narcoparac culture of this country of good people.,,,,,,
esp_test_track_c_00101,"Surprise, who would say that Petro IS the same as Chávez?",,,,,,
esp_test_track_c_00102,I'm dying here.,,,,,,
esp_test_track_c_00103,"I have suspended an exam because of you, I don't recommend it to anyone",,,,,,
esp_test_track_c_00104,This lost humanity will never change.,,,,,,
esp_test_track_c_00105,You are childish and I dont care without hate,,,,,,
esp_test_track_c_00106,"If we get good grades in the exam, I swear I'll make you an altar.",,,,,,
esp_test_track_c_00107,"That ""I just found out"" kills me.",,,,,,
esp_test_track_c_00108,It is fucking impressive.,,,,,,
esp_test_track_c_00109,I love you.,,,,,,
esp_test_track_c_00110,That stupid music you don't sing,,,,,,
esp_test_track_c_00111,1.1M of hands up wow! Congratulations @<username>,,,,,,
esp_test_track_c_00112,"The ones who got those super ugly comments, I hate them.",,,,,,
esp_test_track_c_00113,"They were too short for me, I think I jumped about 3 meters, when I saw that I stayed in CU 😂 ❤",,,,,,
esp_test_track_c_00114,I have a test tomorrow. Give me luck.,,,,,,
esp_test_track_c_00115,Damn Mexicans mistreat me and change my logo to Mexico.,,,,,,
esp_test_track_c_00116,Good video thank you.,,,,,,
esp_test_track_c_00117,Hateful I hate it,,,,,,
esp_test_track_c_00118,I cant with 😂😂😂,,,,,,
esp_test_track_c_00119,"Happy birthday to you, my friend.",,,,,,
esp_test_track_c_00120,And they call politicians rats.,,,,,,
esp_test_track_c_00121,You are the best.,,,,,,
esp_test_track_c_00122,"My mother, two hours.",,,,,,
esp_test_track_c_00123,Imagine you go out to shit and the first thing you see is a shooting.,,,,,,
esp_test_track_c_00124,But how will you live to that day wey,,,,,,
esp_test_track_c_00125,We're sorry about Melvis. We're really sorry about him.,,,,,,
esp_test_track_c_00126,Damn the HDP k an echo that,,,,,,
esp_test_track_c_00127,This doesn't help me at all. He can't explain.,,,,,,
esp_test_track_c_00128,Soni received so much hate you'll swim to get a song out no stains poor Soni,,,,,,
esp_test_track_c_00129,Someone in quarantine who doesnt understand a fucking thing!,,,,,,
esp_test_track_c_00130,"I love you very much, Naty.",,,,,,
esp_test_track_c_00131,"I'll just say, ""Long live Mexico, you motherfuckers!""",,,,,,
esp_test_track_c_00132,It was very useful.,,,,,,
esp_test_track_c_00133,"I cry when I remember that before I said, ""Three hours ago"", and now, ""Three years ago"".",,,,,,
esp_test_track_c_00134,"Wow, more horror than the stone fish and the short-tailed mantarraya. Like you, too.",,,,,,
esp_test_track_c_00135,Good father Chucho,,,,,,
esp_test_track_c_00136,The copian idiots leave YouTube,,,,,,
esp_test_track_c_00137,This kid can't give more shame to others or cringe?,,,,,,
esp_test_track_c_00138,Da asco @<username> @<username> is declassified his way of generating money and surviving,,,,,,
esp_test_track_c_00139,"Hello beautiful, whats your name? You wear the Mamacita tie!",,,,,,
esp_test_track_c_00140,What the fuck? I'm gonna eat some bacon shit.,,,,,,
esp_test_track_c_00141,Thank you so much for teaching me. I had surgery. And my teacher sent me these equations without knowing it.,,,,,,
esp_test_track_c_00142,The best are the best.,,,,,,
esp_test_track_c_00143,"Liar, didn't you take out the son of Adela Noriega and Carlos Salinas from Gortari?",,,,,,
esp_test_track_c_00144,"Professor, you don't know the saved that just hit me.",,,,,,
esp_test_track_c_00145,"You're right. Arauz was a bad candidate. For me, he was a much better candidate.",,,,,,
esp_test_track_c_00146,"Bless God, be a good doctor and heal my boy!",,,,,,
esp_test_track_c_00147,"Excellent, those criminals/terrorists don't deserve freedom after their atrocities done, inhuman things they caused",,,,,,
esp_test_track_c_00148,"I'm crying for a moment. I thought Llorana wasn't real. But now look, there I am crying.",,,,,,
esp_test_track_c_00149,The EPS are a mess.,,,,,,
esp_test_track_c_00150,If they hate @<username> because they write to him stupid,,,,,,
esp_test_track_c_00151,They are old!,,,,,,
esp_test_track_c_00152,I am very scared.,,,,,,
esp_test_track_c_00153,Great song  mix of other songs with Gerardo Morán,,,,,,
esp_test_track_c_00154,"Jajaa pure show of the most powerful poster in the world, the poster of the goddess",,,,,,
esp_test_track_c_00155,Scientists are going to revive the dinosaurs.,,,,,,
esp_test_track_c_00156,The recorded laughter is the only shit,,,,,,
esp_test_track_c_00157,I die this is the pan-Arab of tik tok,,,,,,
esp_test_track_c_00158,It scared me a lot. Because I'm arachnophobic.,,,,,,
esp_test_track_c_00159,Poor Barbie was so pretty and they ruined her.,,,,,,
esp_test_track_c_00160,That's my 6bb crying,,,,,,
esp_test_track_c_00161,Nandoo la ptm  you offend Argentina like those who think the same thing ,,,,,,
esp_test_track_c_00162,And to think that it could be some doctor or doctor who would risk our lives <unk>,,,,,,
esp_test_track_c_00163,Even when the corruption is on the rise,,,,,,
esp_test_track_c_00164,"I dont know, their fans scare me. ",,,,,,
esp_test_track_c_00165,Wow that's impressive and that's what I thought sonic was the fastest xD,,,,,,
esp_test_track_c_00166,"No, you're not. We miss you.",,,,,,
esp_test_track_c_00167,Happy birthday to you.,,,,,,
esp_test_track_c_00168,I love you and I love your humor.,,,,,,
esp_test_track_c_00169,I miss the Pullo.,,,,,,
esp_test_track_c_00170,"Those places must be torn down, there must be too many demons.",,,,,,
esp_test_track_c_00171,That therapist is the antichrist.,,,,,,
esp_test_track_c_00172,The sad ending of Tucosmopolis.,,,,,,
esp_test_track_c_00173,Poor woman within her material wealth,,,,,,
esp_test_track_c_00174,"I mean, if Maradona was really cursed.",,,,,,
esp_test_track_c_00175,"Roro, cross the limits.",,,,,,
esp_test_track_c_00176,Wow out the tim @<username> I didn't notice,,,,,,
esp_test_track_c_00177,Like by suga. 😂😂😂,,,,,,
esp_test_track_c_00178,Now I'm scared of Australia. Australia's alaconda is the one who scares me.,,,,,,
esp_test_track_c_00179,Neither Judas was so treacherous JJAJAJAJA,,,,,,
esp_test_track_c_00180,Damn irresponsible people,,,,,,
esp_test_track_c_00181,"What a horrible thing I just saw, it will give me visual cancer",,,,,,
esp_test_track_c_00182,"That toxic media ideology of some western fan boys from the U.S., who can't tell sport from politics.",,,,,,
esp_test_track_c_00183,"Cuba, stop with the silly persecution, they're people not animals.",,,,,,
esp_test_track_c_00184,Orlando is great when he acts like a cure xdxd (He's always great v:),,,,,,
esp_test_track_c_00185,I am risking having traumas because I am seeing him at night,,,,,,
esp_test_track_c_00186,How lucky the little sisters are.,,,,,,
esp_test_track_c_00187,Explain better that my teacher is the best teacher in the world XD,,,,,,
esp_test_track_c_00188,I'm sad because they ended their relationship.,,,,,,
esp_test_track_c_00189,Diva never loves him at all XD,,,,,,
esp_test_track_c_00190,Neither Netflix had such good series xd,,,,,,
esp_test_track_c_00191,We are in quarantine because they are leaving.,,,,,,
esp_test_track_c_00192,I love it!,,,,,,
esp_test_track_c_00193,Omg Omg x100 reached 10 million,,,,,,
esp_test_track_c_00194,Im anxious that you dont crush the bread so that I can eat it.,,,,,,
esp_test_track_c_00195,This is going to get out of hand.,,,,,,
esp_test_track_c_00196,The beggar's seat belt is an ornament or what!?,,,,,,
esp_test_track_c_00197,I am afraid of the albinos.,,,,,,
esp_test_track_c_00198,-18x = -10 Shouldn't it be like this?,,,,,,
esp_test_track_c_00199,Almost 22 MILLION wow,,,,,,
esp_test_track_c_00200,"No dog can kill a leopard, they can barely kill a cougar.",,,,,,
esp_test_track_c_00201,Pandal technology xdxdxd,,,,,,
esp_test_track_c_00202,Here in my yard there are many without feet and they scare me a lot,,,,,,
esp_test_track_c_00203,Wow 10 million views,,,,,,
esp_test_track_c_00204,"Wow, that's a lot of money.",,,,,,
esp_test_track_c_00205,"Wow, this is amazing.",,,,,,
esp_test_track_c_00206,What a good video I didn't learn 😂,,,,,,
esp_test_track_c_00207,I feel sorry for the Chinese.,,,,,,
esp_test_track_c_00208,"OMG, how I look forward to this roast!",,,,,,
esp_test_track_c_00209,Its not like the sketches before.,,,,,,
esp_test_track_c_00210,I got scared. I thought they'd cut us off.,,,,,,
esp_test_track_c_00211,WOW q is impressive,,,,,,
esp_test_track_c_00212,And how many artists with real talent are eating their shirts.,,,,,,
esp_test_track_c_00213,The worst movie that bad were,,,,,,
esp_test_track_c_00214,Schizophrenia is very strong.,,,,,,
esp_test_track_c_00215,Poor the Oscar.,,,,,,
esp_test_track_c_00216,"I can't believe people like you are the reason for my life. Without you, I die.",,,,,,
esp_test_track_c_00217,People like that have to go to hell.,,,,,,
esp_test_track_c_00218,I can 't believe it.,,,,,,
esp_test_track_c_00219,"I hate the way the chabon talks. Like it or not, you think it's the same.",,,,,,
esp_test_track_c_00220,That scares me.,,,,,,
esp_test_track_c_00221,You really are the king of kings.,,,,,,
esp_test_track_c_00222,"This is going to be worse than the pandemic, PETROVIRUS.",,,,,,
esp_test_track_c_00223,*Wtf 3 in the trends!!!*,,,,,,
esp_test_track_c_00224,What a sensual voice,,,,,,
esp_test_track_c_00225,But those shameless people walk their dogs in the street,,,,,,
esp_test_track_c_00226,1M likes OMG If you're going to break it wow,,,,,,
esp_test_track_c_00227,I just saw Khe Berga and worse as I finish here,,,,,,
esp_test_track_c_00228,"Thanks for the advice. I'm terrified because here in Baja California, we're on earthquake alert.",,,,,,
esp_test_track_c_00229,I have a pidbul but they are very pilgrim,,,,,,
esp_test_track_c_00230,Poor Luisiou. He went.,,,,,,
esp_test_track_c_00231,That choreographed repugnance,,,,,,
esp_test_track_c_00232,I am scared of the sea:,,,,,,
esp_test_track_c_00233,For a moment I thought the supervolcano was going to be a second wave and humanity would go extinct.,,,,,,
esp_test_track_c_00234,"Being fun of Nayib Bukk, is being with high-caliber crime..,",,,,,,
esp_test_track_c_00235,"Wow, I can't believe they kissed. Catch me fainting.",,,,,,
esp_test_track_c_00236,"What barbarity, in the best Gestapo style.",,,,,,
esp_test_track_c_00237,Like if you're watching it because you don't understand your teacher at all,,,,,,
esp_test_track_c_00238,I'm getting a fever from your videos.,,,,,,
esp_test_track_c_00239,"No, Mom. I thought it was the bad bunny pussy.",,,,,,
esp_test_track_c_00240,1470 comments in just 4 hours!!! Mare meua!!!,,,,,,
esp_test_track_c_00241,I didnt understand that step :(,,,,,,
esp_test_track_c_00242,I'm the only one who thinks they threw a chele in his face.,,,,,,
esp_test_track_c_00243,"I love them, I hope one day I have the pleasure of meeting them or at least Maria Paulina",,,,,,
esp_test_track_c_00244,I saved myself from a task.,,,,,,
esp_test_track_c_00245,Wachinton the best actor,,,,,,
esp_test_track_c_00246,What a horrible song and what an ugly old man this is that Gerardo Moran,,,,,,
esp_test_track_c_00247,I hate you @username,,,,,,
esp_test_track_c_00248,"Wow, without words.",,,,,,
esp_test_track_c_00249,Almost 100M wow.,,,,,,
esp_test_track_c_00250,I'm telling you in another kind of quiet laboca leave your in bidia lake sieres family polynesia,,,,,,
esp_test_track_c_00251,"Excellent explanation, teacher. Greetings from Barquisimeto -lara-Venezuela.",,,,,,
esp_test_track_c_00252,The only thing missing are the Martians and the zombie apocalypse.,,,,,,
esp_test_track_c_00253,"I thought it was harder to solve logarithms, thanks, good video ️",,,,,,
esp_test_track_c_00254,Relatives of the journalists who are waiting can sue those responsible for the deaths.,,,,,,
esp_test_track_c_00255,Poor girl.,,,,,,
esp_test_track_c_00256,Theres a fly I saw.,,,,,,
esp_test_track_c_00257,"Great, it makes it so easy.",,,,,,
esp_test_track_c_00258,"You said the wandering spider of Brazil is the most poisonous now you say it is this one, you lie!",,,,,,
esp_test_track_c_00259,Uu you bad comments are bad but you like them die recorded @<username> come to duitama,,,,,,
esp_test_track_c_00260,It's very amazing.,,,,,,
esp_test_track_c_00261,I think I'm going to be all right.,,,,,,
esp_test_track_c_00262,What do you think? And all the money they made.,,,,,,
esp_test_track_c_00263,"Lucy, I'm scared",,,,,,
esp_test_track_c_00264,What a video filth this is better than the kenini shit linduras xd °>°,,,,,,
esp_test_track_c_00265,Well of the hijue thirty fear blessings,,,,,,
esp_test_track_c_00266,I'm afraid of pandas.,,,,,,
esp_test_track_c_00267,Pa that chucha invented the mates,,,,,,
esp_test_track_c_00268,Be careful this program can produce joy and much more.,,,,,,
esp_test_track_c_00269,It fascinates me :^ <3,,,,,,
esp_test_track_c_00270,I'm scared of you.,,,,,,
esp_test_track_c_00271,"My God, after shippying them both, they're boyfriends.",,,,,,
esp_test_track_c_00272,I'm going to make gelatin today.,,,,,,
esp_test_track_c_00273,"There's sadness that stinks, old man.",,,,,,
esp_test_track_c_00274,Cry a lot. They're the devil's children. They're being arrested.,,,,,,
esp_test_track_c_00275,Trend #5 in Colombia OMG,,,,,,
esp_test_track_c_00276,The Rompier was great for them Nando elegant Mariana my love looked beautiful I loved it 😍😍,,,,,,
esp_test_track_c_00277,Long live the tacos :D,,,,,,
esp_test_track_c_00278,It scares me to give it to you: I like it XD,,,,,,
esp_test_track_c_00279,I am scared :( I dont want to have cancer,,,,,,
esp_test_track_c_00280,Can someone save me from crying if he left the house?,,,,,,
esp_test_track_c_00281,You made me cry.,,,,,,
esp_test_track_c_00282,Idiots of @username and amara because they criticize the @username sivieran they are even worse,,,,,,
esp_test_track_c_00283,That's all I know. The polish chupa mijo XD,,,,,,
esp_test_track_c_00284,"Hello, idiots. How are you?",,,,,,
esp_test_track_c_00285,OMG they kissed me I die ah,,,,,,
esp_test_track_c_00286,"So pretty, so kind, so loving and so happy.",,,,,,
esp_test_track_c_00287,I just wasted time.,,,,,,
esp_test_track_c_00288,"No, Mom. I just realized that the brianda is coming out.",,,,,,
esp_test_track_c_00289,A disgusting thing.,,,,,,
esp_test_track_c_00290,A worthy representative of the evil government.,,,,,,
esp_test_track_c_00291,I saw the video.,,,,,,
esp_test_track_c_00292,Q video repugnance Q chucha a,,,,,,
esp_test_track_c_00293,I am too scared xdxd,,,,,,
esp_test_track_c_00294,I felt sorry for Kimita in your video where you couldn't resist the urge to make pichi.,,,,,,
esp_test_track_c_00295,Who says I say if my love that kills me laughing jajajajajajaj,,,,,,
esp_test_track_c_00296,"Suga, come out. I can't believe this.",,,,,,
esp_test_track_c_00297,I can't believe it has 66 million views.,,,,,,
esp_test_track_c_00298,You always ruin everything with your lies.,,,,,,
esp_test_track_c_00299,"Wow, that scares me.",,,,,,
esp_test_track_c_00300,Reviving the dinosaurs would be the end of humans. I don't agree with that. Leave them alone.,,,,,,
esp_test_track_c_00301,Q ballot song looks like childish parody they were wrong about talent q disgusting,,,,,,
esp_test_track_c_00302,"Huaw, you couldn't expect anything less from that monster.",,,,,,
esp_test_track_c_00303,I'm sad because I didn't have any subscribers today.,,,,,,
esp_test_track_c_00304,"At the beginning of the video, there's a ""don't look without eating something first"" line.",,,,,,
esp_test_track_c_00305,Tell something to the stupid Galilean.,,,,,,
esp_test_track_c_00306,"A pro, he could make a key.",,,,,,
esp_test_track_c_00307,"I was even afraid to put ""I like"" on it.",,,,,,
esp_test_track_c_00308,"They look like sweeper waterproof CDMX, they're horrible.",,,,,,
esp_test_track_c_00309,Mariana but my God,,,,,,
esp_test_track_c_00310,"Wow, this video shocked me.",,,,,,
esp_test_track_c_00311,I was doing coke and I'm scared because @<username> I forget things,,,,,,
esp_test_track_c_00312,"I'm sorry, but I don't know what to do.",,,,,,
esp_test_track_c_00313,How the fuck did he get a plane in the backyard?,,,,,,
esp_test_track_c_00314,Jajajajaja is the best video,,,,,,
esp_test_track_c_00315,What fucking song are you? You're number 98766655544433212334455566677889 That's your job.,,,,,,
esp_test_track_c_00316,"To Ecatepec of the Morelos, please!",,,,,,
esp_test_track_c_00317,What a disgusting roast these guys sing. Horrible. Even with an auto-tune.,,,,,,
esp_test_track_c_00318,The best roast yorserlf I have ever seen in my life.,,,,,,
esp_test_track_c_00319,Poor @<username> didn't get his kiss desired ,,,,,,
esp_test_track_c_00320,You already knew it was a joke and you made me feel bad about sonicolorids. They're a sin.,,,,,,
esp_test_track_c_00321,Hajajaja that pinches repugnance the fans of these two assholes,,,,,,
esp_test_track_c_00322,"It scares me, but I like it.",,,,,,
esp_test_track_c_00323,There's no microwave or delivery apps. That's what they want.,,,,,,
esp_test_track_c_00324,"Bad news, your sister could die.",,,,,,
esp_test_track_c_00325,"$100,000 for an expensive house? Don't ask price in my city in Spain, you'll be scared.",,,,,,
esp_test_track_c_00326,"You call that macho? I wonder what's left of the real macho channels, right?",,,,,,
esp_test_track_c_00327,"Well, they're all right.",,,,,,
esp_test_track_c_00328,Nobody: Absolutely: I: bathe myself with the song La amo <unk> I love Mariana's hair <unk> I love them,,,,,,
esp_test_track_c_00329,It gives me chills to see or hear that.,,,,,,
esp_test_track_c_00330,You can with you can reach the million,,,,,,
esp_test_track_c_00331,Stop publishing nonsense. You have to.,,,,,,
esp_test_track_c_00332,I got nervous. Help.,,,,,,
esp_test_track_c_00333,Its time to wait an hour. Im sorry.,,,,,,
esp_test_track_c_00334,Very limitedit@<username> all your reporter@<username> these are dumb@<username> but your dizque journalists are ignorant and miserable.,,,,,,
esp_test_track_c_00335,"Hi production team, if you need any help with the audio treatment, let us know!",,,,,,
esp_test_track_c_00336,Nmms that cringe a lot family friendly jjsjsjsjs,,,,,,
esp_test_track_c_00337,"Yoloriana, they are beautiful together.",,,,,,
esp_test_track_c_00338,I don't have any corn. I need you.,,,,,,
esp_test_track_c_00339,So many things have happened that I dont care about this.,,,,,,
esp_test_track_c_00340,Excellent video teacher.,,,,,,
esp_test_track_c_00341,"If in Mexico the short Frozen has been controversial because it is too long, it is that you are stupid",,,,,,
esp_test_track_c_00342,It was easy.,,,,,,
esp_test_track_c_00343,What a flipper xxd,,,,,,
esp_test_track_c_00344,I can't believe there are panda cafes.,,,,,,
esp_test_track_c_00345,I was scared at the end.,,,,,,
esp_test_track_c_00346,Their roast is horrible. They're idiots.,,,,,,
esp_test_track_c_00347,Humans are stupid by nature.,,,,,,
esp_test_track_c_00348,Poor little dog. I'm never going to do anything to him.,,,,,,
esp_test_track_c_00349,"Little boy, shut up, little man.",,,,,,
esp_test_track_c_00350,"And when they go to talk about Medellin, where there's no need to make a fuss in mayoral elections",,,,,,
esp_test_track_c_00351,Better stop making videos because they ruin YouTube,,,,,,
esp_test_track_c_00352,It is a good facility.,,,,,,
esp_test_track_c_00353,Destroyed childhood,,,,,,
esp_test_track_c_00354,What an impressive number of skulls,,,,,,
esp_test_track_c_00355,"Unfortunately, that's the way it is all over the world and with many animals, all I can say is that as people we are despicable.",,,,,,
esp_test_track_c_00356,666k views I have horror ;-;,,,,,,
esp_test_track_c_00357,Like by <unk>suga<unk>,,,,,,
esp_test_track_c_00358,I can't believe this.,,,,,,
esp_test_track_c_00359,Your roast is shit.,,,,,,
esp_test_track_c_00360,The typical girl more interested in doing tik tos than studying her report I hope they'll give her a discharge,,,,,,
esp_test_track_c_00361,I've never been to a campsite. Damn Suarez!,,,,,,
esp_test_track_c_00362,104 million views wow quick,,,,,,
esp_test_track_c_00363,I got an ad for cat curiosity. Don't do that. Curiosity kills the cat.,,,,,,
esp_test_track_c_00364,I feel old 😂😂😂,,,,,,
esp_test_track_c_00365,I just entered in 7 minutes what I didnt understand since the beginning of the semester,,,,,,
esp_test_track_c_00366,I can't take it anymore. I'm so incredibly attracted to this calligraphy.,,,,,,
esp_test_track_c_00367,I hate pandas.,,,,,,
esp_test_track_c_00368,For when Luisinho walking tutorial,,,,,,
esp_test_track_c_00369,"Next time you come, you call me! Hajajaja!",,,,,,
esp_test_track_c_00370,I panicked because I have to surrender tomorrow and you saved me.,,,,,,
esp_test_track_c_00371,Great message!! Za Za zapatea??? It looks like a classroom!,,,,,,
esp_test_track_c_00372,I would hate the consequences of the quarantine that I hate.,,,,,,
esp_test_track_c_00373,This is so cool.,,,,,,
esp_test_track_c_00374,"What an incredible thing to do. Roast yourself has reached 41,050,401 million views.",,,,,,
esp_test_track_c_00375,It's flip.,,,,,,
esp_test_track_c_00376,I want to live in Korea but I'm poor xD :' (,,,,,,
esp_test_track_c_00377,Someone in November 2020?,,,,,,
esp_test_track_c_00378,Wow... we almost got a pussy.,,,,,,
esp_test_track_c_00379,"Desperate, nervous anxiety is traumatic, it's sick, it needs to be treated and treated.",,,,,,
esp_test_track_c_00380,"That's dangerous. My brother is studying English in Australia. Sidney, I hope nothing happens to him.",,,,,,
esp_test_track_c_00381,Amo rodrigues are my worst youtubers give me vomit their videos,,,,,,
esp_test_track_c_00382,I saw it in 3D and it made me cry.,,,,,,
esp_test_track_c_00383,I love all of them.,,,,,,
esp_test_track_c_00384,My older sister is terrified of Coraline.,,,,,,
esp_test_track_c_00385,"No matter what happens, don't buy that mother so it's a failure for the company and stop making it.",,,,,,
esp_test_track_c_00386,I already saw her and I'm crying,,,,,,
esp_test_track_c_00387,"You're right. They're horrible, who designed them? Kuno?",,,,,,
